#Frame      Dih_00101,#Frame      Dih_00102,#Frame      Dih_00103,#Frame      Dih_00104,#Frame      Dih_00105
    1860       4.0240,    1860     -28.0001,    1860      39.4120,    1860     -38.9142,    1860      22.6981
    1861       3.1253,    1861     -17.4235,    1861      24.2586,    1861     -22.2539,    1861      12.9716
    1862      14.9910,    1862     -27.7162,    1862      28.6526,    1862     -22.5779,    1862       5.3690
    1863      -2.2614,    1863     -10.9014,    1863      18.9208,    1863     -22.5696,    1863      16.4466
    1864       6.1019,    1864     -27.9392,    1864      35.4066,    1864     -33.9121,    1864      17.9957
    1865      12.2475,    1865     -33.8468,    1865      38.7450,    1865     -35.6732,    1865      15.3622
    1866      10.2285,    1866     -29.5219,    1866      36.7530,    1866     -31.5131,    1866      14.2242
    1867       8.2593,    1867     -27.3432,    1867      36.0439,    1867     -31.5121,    1867      15.0919
    1868       7.3089,    1868     -32.4535,    1868      41.5308,    1868     -41.4591,    1868      21.5151
    1869       9.9223,    1869     -36.2561,    1869      44.8219,    1869     -40.6719,    1869      19.8229
    1870      18.1693,    1870     -37.6699,    1870      45.8675,    1870     -34.6973,    1870       9.9974
    1871      -1.9372,    1871     -16.0379,    1871      25.6844,    1871     -28.5641,    1871      20.9348
    1872       7.2036,    1872     -30.7621,    1872      38.6066,    1872     -37.7778,    1872      19.1517
    1873       8.2659,    1873     -29.4301,    1873      36.9135,    1873     -34.0161,    1873      16.9012
    1874      -0.5641,    1874     -25.3746,    1874      40.1638,    1874     -42.3236,    1874      26.4209
    1875      14.4706,    1875     -32.4759,    1875      36.8442,    1875     -29.1860,    1875       9.7137
    1876       5.8416,    1876     -32.4084,    1876      45.6426,    1876     -43.8135,    1876      24.2878
    1877      12.8728,    1877     -31.6900,    1877      38.0877,    1877     -31.0452,    1877      12.6730
    1878      22.0839,    1878     -36.9690,    1878      32.5911,    1878     -23.6628,    1878       2.1003
    1879      15.2573,    1879     -35.8022,    1879      42.3512,    1879     -35.0538,    1879      12.5013
    1880       5.3301,    1880     -26.8869,    1880      37.4226,    1880     -38.3113,    1880      19.8473
    1881      11.2792,    1881     -25.5419,    1881      30.5538,    1881     -23.3563,    1881       8.1001
    1882      -4.9012,    1882     -22.1658,    1882      35.8593,    1882     -42.4815,    1882      29.0251
    1883       3.4085,    1883     -27.6158,    1883      39.5619,    1883     -41.0446,    1883      23.5866
    1884       5.7849,    1884     -32.4616,    1884      42.0270,    1884     -41.4349,    1884      22.9898
    1885       6.1513,    1885     -27.2419,    1885      36.0568,    1885     -34.7577,    1885      18.1348
    1886       1.5273,    1886     -21.1602,    1886      32.0724,    1886     -32.0069,    1886      19.6904
    1887      13.3619,    1887     -35.5721,    1887      40.3824,    1887     -32.4797,    1887      12.9117
    1888      12.5012,    1888     -32.1970,    1888      39.2943,    1888     -33.4536,    1888      12.7367
    1889      -0.5113,    1889     -24.6559,    1889      37.7309,    1889     -40.4444,    1889      27.1088
    1890       7.5871,    1890     -33.6503,    1890      45.6615,    1890     -41.4617,    1890      22.1201
    1891      -2.9297,    1891     -25.5586,    1891      38.4419,    1891     -45.6652,    1891      30.6124
    1892       1.0220,    1892     -28.8724,    1892      42.6065,    1892     -43.7277,    1892      26.4494
    1893      12.8618,    1893     -38.6609,    1893      43.7597,    1893     -42.6115,    1893      19.7775
    1894       8.7220,    1894     -25.3307,    1894      30.5152,    1894     -26.3044,    1894      11.9634
    1895       9.2476,    1895     -33.4164,    1895      44.2929,    1895     -40.0444,    1895      19.0579
    1896       7.2917,    1896     -34.5488,    1896      44.8409,    1896     -42.0413,    1896      22.2093
    1897      -2.7677,    1897     -20.1552,    1897      34.2543,    1897     -35.7300,    1897      25.0174
    1898       2.3836,    1898     -30.3381,    1898      41.8123,    1898     -42.2960,    1898      26.5796
    1899       1.1939,    1899     -21.3808,    1899      32.8330,    1899     -32.9695,    1899      20.7820
    1900      -0.2326,    1900     -25.1274,    1900      38.9183,    1900     -40.0857,    1900      25.8054
    1901      18.6300,    1901     -33.4969,    1901      32.2150,    1901     -22.8468,    1901       2.9606
    1902       5.1566,    1902     -33.4349,    1902      48.5287,    1902     -46.2371,    1902      25.4021
    1903      17.4360,    1903     -35.7408,    1903      41.8110,    1903     -33.7487,    1903      10.2358
    1904       7.0881,    1904     -33.0592,    1904      41.6303,    1904     -38.7911,    1904      21.3648
    1905       2.1676,    1905     -24.2675,    1905      37.0111,    1905     -34.9157,    1905      20.9499
    1906       0.2361,    1906     -27.5562,    1906      40.1401,    1906     -43.4793,    1906      29.5718
    1907      -0.1122,    1907     -25.1148,    1907      36.2707,    1907     -36.4892,    1907      24.8862
    1908     -10.0600,    1908     -15.9972,    1908      34.2134,    1908     -40.8659,    1908      32.6277
    1909       7.5354,    1909     -31.5319,    1909      43.5501,    1909     -39.6163,    1909      21.3175
    1910      18.4533,    1910     -34.1000,    1910      37.3197,    1910     -26.6723,    1910       6.3504
    1911     -14.9864,    1911      -8.7206,    1911      27.4509,    1911     -36.2649,    1911      33.2771
    1912      -2.0629,    1912     -24.4962,    1912      40.6437,    1912     -42.6246,    1912      26.8540
    1913      -6.1899,    1913     -15.4963,    1913      29.8707,    1913     -33.1666,    1913      23.9721
    1914       4.1633,    1914     -26.6134,    1914      35.8790,    1914     -36.0271,    1914      20.5081
    1915     -20.8152,    1915      -5.0436,    1915      26.2863,    1915     -41.9140,    1915      38.3974
    1916      -9.1159,    1916     -18.3770,    1916      34.4587,    1916     -41.4070,    1916      32.2874
    1917     -12.4352,    1917     -13.1407,    1917      31.4234,    1917     -39.4780,    1917      33.4391
    1918       2.9043,    1918     -26.8116,    1918      38.2873,    1918     -39.0373,    1918      24.1661
    1919      10.3158,    1919     -30.7112,    1919      38.0146,    1919     -33.8953,    1919      15.5796
    1920       0.1718,    1920     -21.2509,    1920      31.1445,    1920     -33.9205,    1920      21.9389
    1921       9.1348,    1921     -30.7192,    1921      40.0772,    1921     -36.7953,    1921      17.6379
    1922       7.5203,    1922     -29.0833,    1922      37.9599,    1922     -35.5667,    1922      18.9073
    1923      -6.3493,    1923     -15.1731,    1923      28.8037,    1923     -33.9712,    1923      24.6059
    1924       4.1368,    1924     -24.8321,    1924      34.7145,    1924     -32.2014,    1924      17.5029
    1925       9.1421,    1925     -28.4039,    1925      33.8157,    1925     -28.0219,    1925      12.6954
    1926      -9.7048,    1926     -15.0910,    1926      32.5512,    1926     -39.9624,    1926      31.0777
    1927      23.6374,    1927     -41.7865,    1927      40.5171,    1927     -28.5714,    1927       3.1387
    1928       6.3453,    1928     -28.1727,    1928      36.6254,    1928     -31.6678,    1928      16.7413
    1929       4.7776,    1929     -28.0725,    1929      41.4788,    1929     -40.9519,    1929      21.1606
    1930       8.8258,    1930     -30.8908,    1930      39.0805,    1930     -36.6851,    1930      18.3207
    1931      -7.6354,    1931     -16.9960,    1931      32.5805,    1931     -36.8765,    1931      28.5292
    1932       9.5937,    1932     -28.7403,    1932      32.9873,    1932     -29.2931,    1932      13.2080
    1933       1.1111,    1933     -23.4690,    1933      36.4270,    1933     -37.3509,    1933      24.4021
    1934       1.0848,    1934     -23.8214,    1934      38.4957,    1934     -39.5604,    1934      23.7076
    1935       3.3770,    1935     -25.6696,    1935      35.2678,    1935     -35.6539,    1935      20.1871
    1936      14.9615,    1936     -32.7741,    1936      37.6902,    1936     -30.8513,    1936       9.2208
    1937      11.1653,    1937     -34.0696,    1937      41.6108,    1937     -34.7720,    1937      14.8545
    1938      -1.0602,    1938     -22.2063,    1938      33.0588,    1938     -34.2392,    1938      22.5441
    1939       0.2405,    1939     -26.1083,    1939      40.7009,    1939     -41.0328,    1939      26.4395
    1940       0.6072,    1940     -21.0246,    1940      33.6960,    1940     -34.5047,    1940      21.8290
    1941       0.8162,    1941     -30.0723,    1941      44.0276,    1941     -46.6790,    1941      30.4378
    1942      10.1102,    1942     -33.0343,    1942      43.8863,    1942     -37.0782,    1942      17.4948
    1943       6.2716,    1943     -33.3809,    1943      45.0128,    1943     -43.2173,    1943      24.7444
    1944      14.0978,    1944     -38.1773,    1944      42.5493,    1944     -37.0808,    1944      14.3281
    1945       2.1303,    1945     -24.3576,    1945      35.5770,    1945     -32.9587,    1945      19.9918
    1946       6.2703,    1946     -24.0053,    1946      33.4400,    1946     -29.6140,    1946      15.8223
    1947      11.9577,    1947     -27.0229,    1947      30.6444,    1947     -25.9030,    1947       8.5251
    1948       2.9910,    1948     -31.7701,    1948      45.4922,    1948     -44.4056,    1948      25.7319
    1949      -0.2392,    1949     -24.2720,    1949      38.3118,    1949     -39.3133,    1949      24.8333
    1950       3.2787,    1950     -24.2866,    1950      34.4122,    1950     -34.3189,    1950      19.2010
    1951       7.3210,    1951     -32.4441,    1951      41.3199,    1951     -37.5223,    1951      20.7685
    1952      -0.0431,    1952     -24.9815,    1952      38.3503,    1952     -39.7135,    1952      25.3193
    1953      11.9170,    1953     -31.2752,    1953      37.3909,    1953     -30.5672,    1953      11.8558
    1954       3.0517,    1954     -29.1281,    1954      45.4199,    1954     -42.3189,    1954      24.0811
    1955       6.5623,    1955     -29.9626,    1955      40.0892,    1955     -35.8189,    1955      19.3342
    1956      12.4602,    1956     -31.8565,    1956      35.8673,    1956     -29.5743,    1956      10.3010
    1957       7.0656,    1957     -26.4059,    1957      34.0585,    1957     -30.6661,    1957      15.9991
    1958       4.7715,    1958     -23.9565,    1958      32.1289,    1958     -31.5098,    1958      17.1673
    1959       8.0569,    1959     -25.3384,    1959      30.9824,    1959     -25.5284,    1959      11.9825
    1960       5.7702,    1960     -33.1675,    1960      45.5271,    1960     -45.6809,    1960      24.6833
    1961       9.6145,    1961     -29.2879,    1961      34.8344,    1961     -28.3037,    1961      12.6003
    1962      13.7017,    1962     -34.1149,    1962      40.1913,    1962     -31.3052,    1962      11.1572
    1963      12.8630,    1963     -32.5965,    1963      38.5692,    1963     -34.0424,    1963      13.3396
    1964      -2.0025,    1964     -24.8909,    1964      38.4962,    1964     -41.3887,    1964      27.9508
    1965       8.4500,    1965     -30.6227,    1965      40.0476,    1965     -36.0590,    1965      17.4018
    1966       7.1480,    1966     -28.9455,    1966      35.6020,    1966     -33.8182,    1966      17.0551
    1967      14.6962,    1967     -40.0859,    1967      43.9251,    1967     -37.8930,    1967      14.8422
    1968       4.4971,    1968     -24.3904,    1968      32.6473,    1968     -28.8219,    1968      17.2399
    1969      -2.3016,    1969     -18.5605,    1969      29.7737,    1969     -34.4953,    1969      23.3468
    1970      -5.3888,    1970     -19.3713,    1970      34.4741,    1970     -43.0770,    1970      29.3700
    1971       3.8171,    1971     -23.2132,    1971      31.3045,    1971     -31.1903,    1971      17.9058
    1972      -5.5253,    1972     -19.0219,    1972      34.8718,    1972     -40.5590,    1972      27.2900
    1973       1.8643,    1973     -25.3483,    1973      36.3714,    1973     -39.1925,    1973      23.2917
    1974       8.4602,    1974     -33.4181,    1974      42.5109,    1974     -38.1271,    1974      19.4536
    1975       5.1913,    1975     -30.0381,    1975      42.0889,    1975     -39.9906,    1975      21.8772
    1976       9.5817,    1976     -33.8287,    1976      41.2230,    1976     -37.6838,    1976      18.0464
    1977       8.7935,    1977     -29.5848,    1977      36.7122,    1977     -32.5149,    1977      15.0024
    1978       8.1722,    1978     -33.1097,    1978      43.8204,    1978     -40.2895,    1978      21.2143
    1979       0.1422,    1979     -24.1298,    1979      35.6855,    1979     -38.1493,    1979      24.4184
    1980       7.2892,    1980     -34.0381,    1980      47.2096,    1980     -46.4025,    1980      23.9735
    1981       6.3166,    1981     -26.8051,    1981      35.1340,    1981     -32.7368,    1981      16.7674
    1982      11.4124,    1982     -33.3440,    1982      41.2048,    1982     -37.0643,    1982      16.3019
    1983       8.7900,    1983     -28.8418,    1983      34.6690,    1983     -31.3548,    1983      15.2134
    1984      -1.6338,    1984     -20.1166,    1984      33.5995,    1984     -36.7819,    1984      24.1927
    1985      -1.0611,    1985     -22.0439,    1985      32.5636,    1985     -34.7743,    1985      22.2139
    1986       4.5799,    1986     -23.3184,    1986      31.0904,    1986     -29.5224,    1986      15.9260
    1987      10.5812,    1987     -34.2626,    1987      39.1428,    1987     -35.0945,    1987      15.3301
    1988      13.9746,    1988     -33.7637,    1988      39.1693,    1988     -35.1977,    1988      11.8529
    1989       7.2717,    1989     -28.4567,    1989      37.6343,    1989     -34.7204,    1989      17.5689
    1990       9.0143,    1990     -35.0707,    1990      42.6429,    1990     -41.5461,    1990      21.2320
    1991      14.1337,    1991     -32.6787,    1991      35.9268,    1991     -28.8528,    1991      10.0135
    1992      -4.6552,    1992     -26.9300,    1992      45.0924,    1992     -47.1556,    1992      32.8674
    1993       6.7326,    1993     -25.8048,    1993      34.1012,    1993     -29.4024,    1993      15.5915
    1994      12.7481,    1994     -26.5855,    1994      30.5883,    1994     -24.5824,    1994       7.5415
    1995       8.7249,    1995     -32.6177,    1995      40.0483,    1995     -38.6929,    1995      18.8466
    1996      17.8991,    1996     -29.8632,    1996      28.5681,    1996     -19.3703,    1996       1.3514
    1997       9.3665,    1997     -27.5663,    1997      37.0387,    1997     -34.1470,    1997      14.4043
    1998      10.1987,    1998     -28.6523,    1998      33.4602,    1998     -30.4350,    1998      13.1951
    1999      10.9349,    1999     -27.4324,    1999      29.7231,    1999     -24.3622,    1999       9.2828
    2000       4.6437,    2000     -26.3178,    2000      36.0341,    2000     -34.7085,    2000      18.9603
    2001      -0.7655,    2001     -20.3959,    2001      31.5770,    2001     -31.7065,    2001      21.1282
    2002       0.1344,    2002     -26.2465,    2002      40.7860,    2002     -42.1717,    2002      27.5490
    2003      16.0438,    2003     -39.5028,    2003      40.8412,    2003     -34.8772,    2003      12.4161
    2004       7.7465,    2004     -32.1955,    2004      41.2440,    2004     -41.5274,    2004      20.8151
    2005       0.2751,    2005     -28.3838,    2005      43.3062,    2005     -47.3612,    2005      28.7384
    2006       8.4856,    2006     -34.0265,    2006      43.4308,    2006     -40.0367,    2006      20.9809
    2007      11.1053,    2007     -34.4435,    2007      45.2453,    2007     -40.2689,    2007      16.9542
    2008       2.4418,    2008     -26.0842,    2008      36.6356,    2008     -37.7257,    2008      22.7545
    2009      17.8084,    2009     -40.7622,    2009      44.8055,    2009     -34.7910,    2009      11.0130
    2010      15.5698,    2010     -31.8506,    2010      36.3309,    2010     -27.2650,    2010       7.2802
    2011       2.1594,    2011     -25.3453,    2011      38.1379,    2011     -38.0723,    2011      23.0991
    2012       6.2735,    2012     -33.0750,    2012      44.8507,    2012     -41.5306,    2012      22.4491
    2013      11.3142,    2013     -29.8066,    2013      36.4927,    2013     -31.5518,    2013      13.3208
    2014      -0.3033,    2014     -26.0554,    2014      38.6629,    2014     -41.9718,    2014      26.7451
    2015      10.3304,    2015     -31.1916,    2015      38.8985,    2015     -31.9381,    2015      14.5469
    2016       3.7357,    2016     -28.0072,    2016      39.2036,    2016     -38.1614,    2016      23.8329
    2017       6.3992,    2017     -32.5275,    2017      42.6508,    2017     -42.3892,    2017      23.9604
    2018      -3.9587,    2018     -25.0530,    2018      40.9034,    2018     -45.1258,    2018      31.3793
    2019      -6.9147,    2019     -20.3644,    2019      38.1669,    2019     -43.4486,    2019      31.7493
    2020       6.3593,    2020     -28.3468,    2020      38.4935,    2020     -36.5876,    2020      20.0049
    2021       3.0815,    2021     -26.9191,    2021      39.3278,    2021     -38.0745,    2021      23.1634
    2022       6.4361,    2022     -31.9042,    2022      43.2027,    2022     -39.2116,    2022      20.2703
    2023      -6.2278,    2023     -24.4260,    2023      41.7789,    2023     -49.1663,    2023      34.7286
    2024       0.8608,    2024     -26.1789,    2024      38.3025,    2024     -39.4055,    2024      25.9117
    2025      -1.4580,    2025     -20.5237,    2025      33.4001,    2025     -34.8542,    2025      23.3823
    2026      14.9081,    2026     -38.1638,    2026      44.0394,    2026     -35.0421,    2026      12.6246
    2027       7.0094,    2027     -28.9906,    2027      34.3111,    2027     -32.0324,    2027      16.6913
    2028      18.5513,    2028     -37.3931,    2028      40.4121,    2028     -30.2458,    2028       7.6998
    2029       2.7878,    2029     -24.5573,    2029      35.0515,    2029     -35.0886,    2029      20.3515
    2030      -2.3543,    2030     -23.7651,    2030      38.8887,    2030     -41.4101,    2030      26.8796
    2031      16.4557,    2031     -37.8373,    2031      44.0168,    2031     -35.2846,    2031      12.4914
    2032       9.9814,    2032     -27.1684,    2032      32.1254,    2032     -26.8991,    2032      11.6160
    2033       4.7464,    2033     -26.8367,    2033      37.4045,    2033     -35.8597,    2033      19.4801
    2034       8.1942,    2034     -27.5937,    2034      34.9974,    2034     -31.0322,    2034      14.3162
    2035      20.1666,    2035     -39.1208,    2035      40.7923,    2035     -33.1202,    2035       8.8806
    2036       4.1616,    2036     -28.2228,    2036      39.0595,    2036     -37.7582,    2036      21.4185
    2037       3.3006,    2037     -26.8369,    2037      37.9143,    2037     -37.3051,    2037      23.3512
    2038      16.8344,    2038     -38.0326,    2038      41.0058,    2038     -31.3571,    2038       9.9083
    2039       4.6279,    2039     -26.9705,    2039      37.4768,    2039     -35.2003,    2039      18.9733
    2040       9.1426,    2040     -30.1107,    2040      35.8368,    2040     -34.6307,    2040      17.5943
    2041       9.1680,    2041     -26.2604,    2041      32.8241,    2041     -29.3416,    2041      12.0002
    2042       2.9399,    2042     -26.9727,    2042      38.1502,    2042     -39.7683,    2042      22.3042
    2043       3.3767,    2043     -30.0891,    2043      41.9336,    2043     -41.8231,    2043      24.3584
    2044       7.1863,    2044     -30.5784,    2044      40.4396,    2044     -37.5411,    2044      20.1074
    2045       7.4430,    2045     -29.0153,    2045      35.9378,    2045     -32.3644,    2045      16.5384
    2046      12.1966,    2046     -30.6622,    2046      36.0088,    2046     -30.9755,    2046      11.7419
    2047       8.2169,    2047     -34.4390,    2047      43.8576,    2047     -41.6696,    2047      21.8116
    2048      10.8121,    2048     -31.5345,    2048      39.8401,    2048     -34.6863,    2048      15.3176
    2049      13.1059,    2049     -34.4100,    2049      40.1039,    2049     -33.5764,    2049      13.3921
    2050      -5.3455,    2050     -17.7967,    2050      31.7151,    2050     -36.5447,    2050      26.8375
    2051       6.9084,    2051     -27.5711,    2051      34.8796,    2051     -33.1074,    2051      17.2942
    2052       9.3506,    2052     -30.0757,    2052      38.5760,    2052     -35.6453,    2052      17.1220
    2053      20.2547,    2053     -41.3259,    2053      47.1978,    2053     -39.5711,    2053      11.2161
    2054      17.2055,    2054     -36.5094,    2054      42.1908,    2054     -32.6998,    2054       9.3217
    2055       2.0396,    2055     -27.3839,    2055      39.4883,    2055     -39.2597,    2055      24.2906
    2056      16.3499,    2056     -38.5876,    2056      44.0352,    2056     -33.6215,    2056      12.3659
    2057       3.8445,    2057     -27.9633,    2057      44.1894,    2057     -44.2710,    2057      24.2891
    2058       9.1893,    2058     -32.8879,    2058      40.6176,    2058     -37.4423,    2058      19.9697
    2059      -1.1391,    2059     -24.6440,    2059      36.0029,    2059     -37.8702,    2059      25.8132
    2060       2.9425,    2060     -26.5179,    2060      38.1029,    2060     -38.2747,    2060      23.1109
    2061       7.8141,    2061     -29.1130,    2061      38.1933,    2061     -33.2548,    2061      16.4991
    2062       1.8631,    2062     -24.0364,    2062      34.6756,    2062     -35.4125,    2062      22.0798
    2063       5.0378,    2063     -29.7526,    2063      40.5108,    2063     -39.4067,    2063      23.0350
    2064      12.5501,    2064     -34.6723,    2064      41.9741,    2064     -35.5961,    2064      15.0375
    2065      -2.0381,    2065     -24.5950,    2065      39.6340,    2065     -41.8574,    2065      27.8096
    2066      -3.1201,    2066     -17.4350,    2066      28.7462,    2066     -31.8670,    2066      22.0779
    2067       6.5431,    2067     -24.8338,    2067      31.5211,    2067     -28.7614,    2067      14.2229
    2068       6.6383,    2068     -23.7921,    2068      29.5497,    2068     -26.8854,    2068      13.4340
    2069      15.5683,    2069     -30.7645,    2069      31.6763,    2069     -25.3733,    2069       6.7687
    2070       0.1807,    2070     -21.0589,    2070      31.4294,    2070     -33.6340,    2070      21.2818
    2071      10.9108,    2071     -30.8945,    2071      36.7154,    2071     -33.0696,    2071      14.6623
    2072       8.9472,    2072     -32.8706,    2072      39.9828,    2072     -38.8837,    2072      20.8036
    2073      19.7533,    2073     -36.2249,    2073      39.5801,    2073     -30.1099,    2073       6.9744
    2074      11.7982,    2074     -30.5665,    2074      37.0147,    2074     -30.6540,    2074      11.6173
    2075      16.4671,    2075     -32.1722,    2075      33.8461,    2075     -25.4339,    2075       5.6869
    2076      13.9922,    2076     -33.9683,    2076      40.0469,    2076     -33.6097,    2076      12.4918
    2077       7.2977,    2077     -30.1428,    2077      39.7505,    2077     -34.9448,    2077      19.1358
    2078       9.8195,    2078     -31.9034,    2078      40.1859,    2078     -34.0428,    2078      15.5962
    2079       1.5348,    2079     -26.6872,    2079      39.7266,    2079     -39.9960,    2079      24.1332
    2080       4.1070,    2080     -26.3780,    2080      35.8624,    2080     -33.7435,    2080      19.4425
    2081      11.0942,    2081     -33.9518,    2081      43.0686,    2081     -34.1647,    2081      14.6921
    2082       5.2483,    2082     -28.4055,    2082      37.8912,    2082     -34.5947,    2082      18.8273
    2083       3.7982,    2083     -26.6116,    2083      39.2600,    2083     -39.6099,    2083      22.1894
    2084      20.3973,    2084     -37.6994,    2084      41.1560,    2084     -29.3132,    2084       6.0455
    2085       3.6281,    2085     -22.4293,    2085      32.2247,    2085     -30.4319,    2085      17.7710
    2086      10.4381,    2086     -35.9099,    2086      45.7824,    2086     -42.7732,    2086      20.6876
    2087       1.5334,    2087     -24.2385,    2087      34.6630,    2087     -33.8957,    2087      21.0540
    2088       8.1078,    2088     -30.5277,    2088      40.8898,    2088     -37.4778,    2088      18.2475
    2089       5.9597,    2089     -25.1253,    2089      33.5501,    2089     -32.2895,    2089      16.5038
    2090       4.6803,    2090     -26.9161,    2090      36.8691,    2090     -34.9292,    2090      19.9453
    2091      15.5502,    2091     -34.3760,    2091      37.4111,    2091     -31.4030,    2091       9.8843
    2092      15.3801,    2092     -30.1668,    2092      31.4752,    2092     -24.1044,    2092       6.8522
    2093       1.9529,    2093     -18.4074,    2093      27.8054,    2093     -27.6503,    2093      15.9456
    2094       9.4103,    2094     -30.9137,    2094      39.0765,    2094     -36.2838,    2094      16.9460
    2095      14.5118,    2095     -32.0475,    2095      39.1269,    2095     -30.8046,    2095      10.1853
    2096     -14.4816,    2096      -7.4829,    2096      25.6500,    2096     -34.3517,    2096      31.2438
    2097       0.0856,    2097     -25.5423,    2097      35.8888,    2097     -34.9302,    2097      23.3586
    2098       6.4439,    2098     -26.6187,    2098      36.1009,    2098     -33.0973,    2098      18.0761
    2099      -0.2496,    2099     -26.6573,    2099      40.6073,    2099     -39.9087,    2099      27.7295
    2100       3.4070,    2100     -30.3250,    2100      40.8515,    2100     -41.0872,    2100      24.1925
    2101      -2.6710,    2101     -24.2987,    2101      39.8354,    2101     -41.3680,    2101      29.1937
    2102       0.6815,    2102     -25.5142,    2102      39.0430,    2102     -42.2905,    2102      26.1844
    2103       2.8176,    2103     -24.3927,    2103      35.4688,    2103     -34.1197,    2103      20.4641
    2104       2.0157,    2104     -26.7475,    2104      39.4073,    2104     -39.8427,    2104      23.1087
    2105       0.5147,    2105     -24.6860,    2105      36.4392,    2105     -36.3258,    2105      23.9985
    2106      10.5549,    2106     -32.9455,    2106      38.3951,    2106     -34.5334,    2106      15.3048
    2107       8.4905,    2107     -25.8709,    2107      33.5271,    2107     -27.9418,    2107      13.2624
    2108      11.8381,    2108     -31.6001,    2108      38.8166,    2108     -34.2764,    2108      13.5359
    2109      10.8177,    2109     -25.1781,    2109      27.3298,    2109     -22.6872,    2109       7.9474
    2110       6.5435,    2110     -30.9550,    2110      42.9328,    2110     -39.6243,    2110      22.5514
    2111      11.6215,    2111     -30.6885,    2111      40.2003,    2111     -33.2485,    2111      13.8351
    2112       8.3735,    2112     -27.5871,    2112      34.6840,    2112     -33.7697,    2112      16.4802
    2113      -3.7690,    2113     -18.7011,    2113      31.8039,    2113     -34.0366,    2113      24.8567
    2114       5.0795,    2114     -29.4559,    2114      39.4101,    2114     -38.9845,    2114      21.2628
    2115      -3.7577,    2115     -22.1235,    2115      36.7768,    2115     -42.6689,    2115      29.5391
    2116      -0.6386,    2116     -19.5194,    2116      29.7254,    2116     -31.5676,    2116      20.4882
    2117       3.4443,    2117     -30.2752,    2117      41.9325,    2117     -41.5253,    2117      25.1755
    2118       0.6995,    2118     -25.8253,    2118      42.2585,    2118     -41.5118,    2118      26.3704
    2119      10.5907,    2119     -36.1370,    2119      48.4827,    2119     -44.7577,    2119      21.7355
    2120       4.0921,    2120     -25.8120,    2120      34.7019,    2120     -33.1200,    2120      18.2838
    2121      10.8280,    2121     -31.0169,    2121      38.7149,    2121     -33.7435,    2121      14.7244
    2122      -5.7995,    2122     -17.3668,    2122      33.6197,    2122     -38.5858,    2122      27.3480
    2123      14.4444,    2123     -33.3379,    2123      39.7814,    2123     -32.8069,    2123      11.4415
    2124      12.7442,    2124     -33.6185,    2124      41.5124,    2124     -34.1694,    2124      14.7159
    2125       3.2532,    2125     -27.5329,    2125      40.3514,    2125     -39.5140,    2125      23.7876
    2126       1.1915,    2126     -29.5031,    2126      44.3080,    2126     -43.5810,    2126      28.0319
    2127      14.1703,    2127     -34.8812,    2127      38.1997,    2127     -29.1569,    2127      10.5039
    2128      10.0698,    2128     -28.8156,    2128      34.8055,    2128     -28.9162,    2128      12.3997
    2129      12.7552,    2129     -31.4782,    2129      34.8388,    2129     -30.9419,    2129      11.8275
    2130      -1.5661,    2130     -23.5376,    2130      37.5662,    2130     -41.7676,    2130      25.6981
    2131      -3.1652,    2131     -21.0547,    2131      35.8525,    2131     -36.1454,    2131      24.6555
    2132      -2.9646,    2132     -20.2953,    2132      34.7192,    2132     -36.7626,    2132      24.6003
    2133       0.1539,    2133     -24.6331,    2133      35.1622,    2133     -39.2752,    2133      24.4753
    2134      -3.0295,    2134     -18.8456,    2134      32.1121,    2134     -32.9174,    2134      24.5624
    2135       2.5948,    2135     -31.3261,    2135      44.5149,    2135     -45.6151,    2135      27.2259
    2136      -9.0742,    2136     -17.8505,    2136      35.6104,    2136     -43.2622,    2136      34.1569
    2137      -1.5192,    2137     -21.1048,    2137      32.7229,    2137     -35.6894,    2137      25.8526
    2138      -5.3182,    2138     -23.2941,    2138      39.9687,    2138     -46.1144,    2138      33.4602
    2139      -4.1647,    2139     -22.6917,    2139      38.4739,    2139     -43.2380,    2139      30.9427
    2140      10.5882,    2140     -29.2093,    2140      36.2245,    2140     -33.7800,    2140      13.7726
    2141       1.2422,    2141     -19.7234,    2141      28.3185,    2141     -27.8402,    2141      17.2508
    2142      10.5331,    2142     -32.6900,    2142      41.0908,    2142     -36.3171,    2142      15.4093
    2143       5.7609,    2143     -30.8261,    2143      40.5423,    2143     -37.8610,    2143      21.6100
    2144       2.4848,    2144     -24.0386,    2144      35.7103,    2144     -36.9308,    2144      21.5952
    2145      -4.1592,    2145     -24.0309,    2145      40.3495,    2145     -41.8739,    2145      30.7473
    2146       8.3763,    2146     -31.3454,    2146      39.6303,    2146     -38.2001,    2146      19.1177
    2147       6.4996,    2147     -28.3121,    2147      36.6002,    2147     -33.9910,    2147      17.7955
    2148      -5.1958,    2148     -19.9059,    2148      35.0450,    2148     -39.0575,    2148      26.1291
    2149       6.0598,    2149     -21.8661,    2149      27.2817,    2149     -25.1145,    2149      12.3496
    2150       6.7176,    2150     -27.4727,    2150      36.6209,    2150     -34.6015,    2150      16.3807
    2151       8.1306,    2151     -33.1060,    2151      41.8440,    2151     -40.8879,    2151      20.9004
    2152     -12.8607,    2152     -13.2072,    2152      33.5540,    2152     -40.8633,    2152      34.8252
    2153       3.0676,    2153     -31.1322,    2153      46.0417,    2153     -47.2007,    2153      28.2976
    2154      -7.0353,    2154     -19.8302,    2154      34.2451,    2154     -39.5582,    2154      30.4704
