#Frame      Dih_00076,#Frame      Dih_00077,#Frame      Dih_00078,#Frame      Dih_00079,#Frame      Dih_00080
    2212     -43.3738,    2212      43.2234,    2212     -28.1968,    2212       4.4186,    2212      24.0741
    2213     -45.3605,    2213      48.2559,    2213     -31.4398,    2213       7.7844,    2213      24.3927
    2214     -30.0035,    2214      25.3645,    2214      -9.6035,    2214      -7.5699,    2214      22.5133
    2215     -43.9295,    2215      53.4059,    2215     -40.4797,    2215      18.8872,    2215      15.7764
    2216     -49.4377,    2216      48.8558,    2216     -32.7698,    2216       3.1767,    2216      28.8479
    2217     -44.6268,    2217      35.2962,    2217     -12.8045,    2217     -11.7118,    2217      32.9284
    2218     -40.2172,    2218      48.9198,    2218     -33.7203,    2218      13.8722,    2218      15.4357
    2219     -39.9149,    2219      47.0769,    2219     -34.5553,    2219      12.6859,    2219      16.8298
    2220     -53.2990,    2220      50.5792,    2220     -27.2293,    2220      -3.6036,    2220      35.7343
    2221     -42.8470,    2221      48.5537,    2221     -35.4476,    2221       9.9853,    2221      21.1853
    2222     -44.9219,    2222      45.3948,    2222     -27.4466,    2222       3.7165,    2222      24.1502
    2223     -29.7464,    2223      42.4869,    2223     -37.1451,    2223      20.7896,    2223       4.7400
    2224     -44.1050,    2224      41.9335,    2224     -25.7241,    2224       1.8620,    2224      26.5850
    2225     -40.8126,    2225      47.8145,    2225     -30.9260,    2225       5.6404,    2225      23.5990
    2226     -44.8622,    2226      37.8516,    2226     -17.8651,    2226      -8.5893,    2226      32.9848
    2227     -45.0612,    2227      39.9779,    2227     -16.7412,    2227     -11.0613,    2227      37.1812
    2228     -48.2589,    2228      41.7783,    2228     -17.9195,    2228     -10.7658,    2228      39.3832
    2229     -43.8542,    2229      42.6368,    2229     -22.6139,    2229      -2.8182,    2229      29.3949
    2230     -42.3286,    2230      49.4181,    2230     -32.2789,    2230       8.6819,    2230      19.0850
    2231     -44.8500,    2231      34.3001,    2231     -11.1488,    2231     -15.2175,    2231      38.1079
    2232     -48.2342,    2232      32.7248,    2232      -7.1637,    2232     -20.5385,    2232      42.3618
    2233     -36.4422,    2233      34.7974,    2233     -19.9515,    2233      -0.5201,    2233      22.4264
    2234     -35.2740,    2234      46.6322,    2234     -36.2084,    2234      15.7260,    2234      12.8169
    2235     -39.4449,    2235      46.2937,    2235     -33.1566,    2235      12.6157,    2235      15.9029
    2236     -39.6499,    2236      45.1965,    2236     -33.2433,    2236      10.8045,    2236      17.4801
    2237     -38.1947,    2237      50.1638,    2237     -41.7926,    2237      20.4063,    2237       9.4021
    2238     -37.8527,    2238      37.8866,    2238     -25.0149,    2238       5.0618,    2238      20.5596
    2239     -37.8082,    2239      46.4325,    2239     -37.8760,    2239      15.7660,    2239      13.9281
    2240     -33.9051,    2240      43.7388,    2240     -35.3836,    2240      18.3495,    2240       8.7744
    2241     -36.2373,    2241      44.5144,    2241     -36.6499,    2241      17.6300,    2241      11.1639
    2242     -37.6724,    2242      40.8771,    2242     -24.5648,    2242       2.7239,    2242      22.9653
    2243     -40.7284,    2243      45.1828,    2243     -32.9462,    2243      12.3304,    2243      17.1053
    2244     -38.1864,    2244      42.8748,    2244     -32.6395,    2244      11.7628,    2244      16.7699
    2245     -26.2051,    2245      32.9138,    2245     -24.6147,    2245      11.6836,    2245       8.3909
    2246     -21.2494,    2246      34.8249,    2246     -35.0041,    2246      23.1913,    2246      -2.1646
    2247     -27.7401,    2247      37.4985,    2247     -33.6935,    2247      19.0177,    2247       5.1565
    2248     -26.9240,    2248      36.2312,    2248     -32.3221,    2248      19.4709,    2248       5.4082
    2249     -35.2878,    2249      53.3152,    2249     -49.9816,    2249      31.9983,    2249       2.3632
    2250     -26.2702,    2250      32.1822,    2250     -24.1762,    2250      10.1124,    2250      10.5228
    2251     -45.6357,    2251      38.0199,    2251     -18.2217,    2251      -5.8490,    2251      30.5027
    2252      -3.0693,    2252      23.3853,    2252     -34.2040,    2252      33.1263,    2252     -19.5645
    2253     -14.2570,    2253      27.5649,    2253     -28.8115,    2253      22.5416,    2253      -5.6118
    2254     -19.3054,    2254      32.4687,    2254     -31.0513,    2254      23.0304,    2254      -2.9615
    2255     -31.0366,    2255      33.3762,    2255     -25.9667,    2255       8.2280,    2255      14.8637
    2256     -22.0138,    2256      37.8518,    2256     -36.2497,    2256      26.6417,    2256      -3.7132
    2257     -34.3803,    2257      39.0898,    2257     -28.6467,    2257       9.5857,    2257      15.2378
    2258     -46.4242,    2258      44.7692,    2258     -27.6293,    2258       2.8138,    2258      27.3205
    2259     -39.5436,    2259      39.2042,    2259     -25.3852,    2259       4.6281,    2259      21.8379
    2260     -32.1800,    2260      24.7234,    2260     -10.5327,    2260      -6.5852,    2260      24.2405
    2261     -46.9067,    2261      34.3059,    2261     -12.5650,    2261     -13.6542,    2261      37.0436
    2262     -38.6840,    2262      23.9050,    2262      -3.0637,    2262     -19.0814,    2262      35.8146
    2263     -46.3565,    2263      28.3079,    2263      -4.4609,    2263     -20.8714,    2263      42.7928
    2264     -45.1703,    2264      25.4411,    2264       0.7172,    2264     -25.9506,    2264      42.5831
    2265     -43.4598,    2265      19.8756,    2265       6.4106,    2265     -32.1864,    2265      50.7585
    2266     -48.9215,    2266      44.1286,    2266     -21.2746,    2266      -6.8922,    2266      34.0038
    2267     -39.9922,    2267      47.4721,    2267     -33.8356,    2267      11.7398,    2267      17.9486
    2268     -36.3754,    2268      39.9437,    2268     -29.3492,    2268       9.3110,    2268      16.8854
    2269     -34.6502,    2269      41.9676,    2269     -32.3933,    2269      13.8999,    2269      12.0682
    2270     -47.4039,    2270      29.3436,    2270      -2.5195,    2270     -23.5758,    2270      42.9874
    2271     -46.8340,    2271      33.1785,    2271      -7.8170,    2271     -20.1702,    2271      44.6475
    2272     -45.0889,    2272      34.0001,    2272     -10.8544,    2272     -15.4734,    2272      38.1016
    2273     -39.9001,    2273      28.1424,    2273      -9.7881,    2273     -14.5339,    2273      37.2996
    2274     -40.6730,    2274      41.9938,    2274     -24.1925,    2274      -0.1310,    2274      25.9577
    2275     -53.1422,    2275      38.5845,    2275     -10.8927,    2275     -19.1334,    2275      45.0797
    2276     -43.6270,    2276      36.7081,    2276     -18.7133,    2276      -5.9987,    2276      31.5625
    2277     -37.3996,    2277      47.9845,    2277     -36.4982,    2277      14.7778,    2277      14.5885
    2278     -46.1354,    2278      46.0149,    2278     -30.0016,    2278       4.1121,    2278      26.1520
    2279     -46.5714,    2279      53.3010,    2279     -33.2966,    2279       7.6204,    2279      23.3924
    2280     -35.8538,    2280      42.6165,    2280     -30.8090,    2280      10.3928,    2280      16.1726
    2281     -46.0707,    2281      46.3695,    2281     -24.7476,    2281      -2.6707,    2281      30.3683
    2282     -46.6255,    2282      42.3400,    2282     -23.0522,    2282      -4.0826,    2282      32.0183
    2283     -44.9398,    2283      47.1310,    2283     -30.6259,    2283       6.7744,    2283      24.3058
    2284     -28.6254,    2284      35.8766,    2284     -28.8093,    2284      15.0541,    2284       8.5101
    2285     -46.9820,    2285      40.6213,    2285     -20.0775,    2285      -6.6449,    2285      35.2863
    2286     -41.1544,    2286      45.2648,    2286     -33.5700,    2286      11.9524,    2286      20.3022
    2287     -50.5523,    2287      36.9130,    2287     -12.1670,    2287     -17.8944,    2287      46.0416
    2288     -38.0208,    2288      36.6680,    2288     -22.2038,    2288       0.3267,    2288      24.1118
    2289     -47.9135,    2289      43.7878,    2289     -23.2781,    2289      -6.8209,    2289      35.0870
    2290     -38.0767,    2290      38.1702,    2290     -24.7218,    2290       3.0358,    2290      21.7741
    2291     -46.4309,    2291      39.9661,    2291     -18.1853,    2291      -7.3620,    2291      32.8750
    2292     -37.4023,    2292      35.4893,    2292     -22.8351,    2292       2.7593,    2292      21.5850
    2293     -36.0761,    2293      47.1313,    2293     -37.0007,    2293      15.8398,    2293      12.1060
    2294     -35.1724,    2294      52.4704,    2294     -46.6411,    2294      27.9081,    2294       5.3786
    2295     -44.3226,    2295      41.2493,    2295     -22.6323,    2295      -0.3750,    2295      26.6502
    2296     -20.7782,    2296      35.0028,    2296     -32.8015,    2296      22.0075,    2296      -1.0626
    2297     -35.4825,    2297      42.8140,    2297     -33.9900,    2297      14.9388,    2297      14.3601
    2298     -49.7145,    2298      28.0023,    2298      -1.0182,    2298     -25.0321,    2298      47.4026
    2299     -42.2515,    2299      25.5189,    2299       0.1692,    2299     -25.5928,    2299      45.3111
    2300     -38.9617,    2300       2.5932,    2300      28.3435,    2300     -51.2517,    2300      55.7572
    2301     -42.4781,    2301      23.4260,    2301       1.7015,    2301     -27.3125,    2301      42.3695
    2302     -25.7686,    2302      -4.3436,    2302      27.8697,    2302     -45.0585,    2302      45.4635
    2303     -44.9798,    2303      20.3849,    2303       9.0164,    2303     -35.5939,    2303      51.9088
    2304     -38.7037,    2304      36.0808,    2304     -20.7541,    2304      -1.8223,    2304      24.8519
    2305     -41.1751,    2305      21.9505,    2305       2.7160,    2305     -26.1986,    2305      43.6288
    2306     -31.9496,    2306       9.1166,    2306      15.0454,    2306     -35.4996,    2306      41.4830
    2307     -33.2928,    2307       5.8528,    2307      19.5689,    2307     -41.6416,    2307      46.6642
    2308     -30.5185,    2308       9.1680,    2308      12.1767,    2308     -29.0527,    2308      39.6125
    2309     -39.4725,    2309      31.0880,    2309      -9.4407,    2309     -14.7035,    2309      35.7647
    2310     -23.1483,    2310      37.9333,    2310     -35.4174,    2310      22.7805,    2310      -0.6101
    2311     -40.9953,    2311      49.2968,    2311     -38.4669,    2311      16.9493,    2311      14.6645
    2312     -21.2872,    2312      39.6200,    2312     -39.6862,    2312      30.0708,    2312      -6.7916
    2313     -50.8737,    2313      40.1229,    2313     -19.3046,    2313      -8.9076,    2313      38.0773
    2314     -36.3428,    2314      41.8256,    2314     -30.2700,    2314      10.9596,    2314      14.6828
    2315     -40.7160,    2315      36.5874,    2315     -22.3662,    2315      -0.1739,    2315      26.4485
    2316     -39.4274,    2316      22.9035,    2316       0.6964,    2316     -23.4316,    2316      41.1725
    2317     -34.5528,    2317      40.0716,    2317     -29.1859,    2317      10.1172,    2317      14.6460
    2318     -20.4321,    2318      24.1929,    2318     -16.8652,    2318       4.5113,    2318      10.4636
    2319     -38.0900,    2319      44.2519,    2319     -34.0638,    2319      12.6754,    2319      16.1697
    2320     -35.9014,    2320      44.8605,    2320     -36.4449,    2320      15.9077,    2320      12.7065
    2321     -43.2873,    2321      46.7458,    2321     -33.5080,    2321       8.6272,    2321      22.7987
    2322     -35.2715,    2322      43.0406,    2322     -34.3628,    2322      17.3331,    2322      10.5054
    2323     -32.9271,    2323      46.2538,    2323     -37.2278,    2323      20.3401,    2323       6.7715
    2324     -39.7408,    2324      47.7798,    2324     -36.5349,    2324      13.3245,    2324      17.1601
    2325     -27.8067,    2325      37.4472,    2325     -32.2041,    2325      17.6340,    2325       5.5588
    2326     -38.7444,    2326      44.7805,    2326     -35.0134,    2326      14.5080,    2326      14.8999
    2327     -42.5472,    2327      50.4503,    2327     -38.9552,    2327      15.4115,    2327      16.3384
    2328     -45.2712,    2328      50.7025,    2328     -37.2370,    2328      12.3365,    2328      19.8217
    2329     -41.9386,    2329      48.8955,    2329     -39.3526,    2329      17.0925,    2329      14.3180
    2330     -37.3596,    2330      44.5788,    2330     -33.3728,    2330      11.7326,    2330      16.5855
    2331     -43.4057,    2331      56.6145,    2331     -43.4361,    2331      21.9926,    2331      11.4444
    2332     -41.6770,    2332      38.8840,    2332     -19.7439,    2332      -4.7281,    2332      29.4015
    2333     -37.4394,    2333      26.8763,    2333      -5.8835,    2333     -15.9940,    2333      35.0365
    2334     -42.2351,    2334      29.9388,    2334      -7.6826,    2334     -15.7927,    2334      35.5836
    2335     -35.6882,    2335      38.2176,    2335     -23.9110,    2335       2.9720,    2335      21.0185
    2336     -31.4753,    2336      24.7733,    2336      -8.6525,    2336      -9.2116,    2336      25.0346
    2337     -45.7573,    2337      42.3610,    2337     -21.9204,    2337      -4.7460,    2337      31.6622
    2338     -45.3081,    2338      24.9942,    2338       3.1722,    2338     -30.0841,    2338      47.6821
    2339     -40.7768,    2339      23.0144,    2339      -0.1220,    2339     -23.9031,    2339      38.8077
    2340     -36.7876,    2340      46.3644,    2340     -33.7682,    2340      15.8832,    2340      10.9720
    2341     -28.5187,    2341      48.2528,    2341     -45.4581,    2341      32.9978,    2341      -2.4720
    2342     -42.6199,    2342      39.3849,    2342     -18.5321,    2342      -6.8466,    2342      31.9664
    2343     -46.6016,    2343      45.8718,    2343     -27.2521,    2343       1.1069,    2343      28.9534
    2344     -40.5365,    2344      34.6562,    2344     -16.8934,    2344      -4.9688,    2344      26.1028
    2345     -40.7842,    2345      52.2235,    2345     -42.0017,    2345      21.9922,    2345      11.3271
    2346     -41.5227,    2346      47.8075,    2346     -36.2858,    2346      13.8632,    2346      17.9194
    2347     -46.7891,    2347      45.2864,    2347     -29.1002,    2347       2.8317,    2347      27.7197
    2348     -39.4010,    2348      50.6554,    2348     -44.6838,    2348      23.8316,    2348       9.4212
    2349     -50.5447,    2349      55.3146,    2349     -41.1324,    2349      13.3536,    2349      22.4410
    2350     -36.5034,    2350      32.4184,    2350     -16.5224,    2350      -2.7245,    2350      22.7792
    2351     -42.4979,    2351      38.4664,    2351     -20.4378,    2351      -4.2107,    2351      30.8624
    2352     -44.4588,    2352      42.3535,    2352     -24.5938,    2352      -0.9730,    2352      28.2482
    2353     -26.9021,    2353      34.6295,    2353     -29.8490,    2353      15.6347,    2353       7.8041
    2354     -26.4481,    2354      36.1123,    2354     -29.6381,    2354      13.2964,    2354       8.0768
    2355     -20.8898,    2355      37.7512,    2355     -36.9192,    2355      27.3428,    2355      -4.7731
    2356     -14.6096,    2356      27.9085,    2356     -30.2124,    2356      22.3091,    2356      -5.4391
    2357     -13.8250,    2357      17.5873,    2357     -13.1468,    2357       6.6572,    2357       3.8586
    2358     -17.2748,    2358      27.3130,    2358     -25.0734,    2358      16.8224,    2358       0.3267
    2359     -34.1849,    2359      47.0743,    2359     -38.9114,    2359      22.1223,    2359       7.5793
    2360     -34.5335,    2360      39.9050,    2360     -29.0266,    2360       7.5407,    2360      16.8243
    2361     -18.5508,    2361      32.0740,    2361     -31.0818,    2361      23.2559,    2361      -3.7154
    2362     -43.8032,    2362      41.7643,    2362     -26.5613,    2362       2.3491,    2362      26.0128
    2363     -22.1459,    2363      38.3524,    2363     -34.9213,    2363      23.3988,    2363      -0.7269
    2364     -42.9277,    2364      34.7737,    2364     -14.9321,    2364     -10.3339,    2364      33.7029
    2365     -33.0177,    2365      38.9190,    2365     -29.8499,    2365      11.8481,    2365      13.5023
    2366     -27.3788,    2366      40.9957,    2366     -37.0383,    2366      25.1633,    2366       0.3922
    2367     -26.4966,    2367      39.9630,    2367     -37.3899,    2367      22.9189,    2367       2.3945
    2368     -32.5889,    2368      27.7423,    2368     -11.2127,    2368      -7.9871,    2368      24.7062
    2369     -29.3704,    2369      38.4092,    2369     -29.7936,    2369      14.0908,    2369       8.9423
    2370     -33.1435,    2370      39.1835,    2370     -30.9350,    2370      12.9286,    2370      13.0260
    2371     -40.9209,    2371      45.1083,    2371     -28.1995,    2371       5.5960,    2371      21.4077
    2372     -38.2570,    2372      37.8919,    2372     -24.9627,    2372       4.4992,    2372      20.7248
    2373     -49.9129,    2373      34.0673,    2373      -7.5402,    2373     -21.2187,    2373      45.8439
    2374     -38.2862,    2374      37.2380,    2374     -24.9387,    2374       4.2773,    2374      21.5364
    2375     -34.4518,    2375      43.2927,    2375     -34.8501,    2375      14.5122,    2375      11.7567
    2376     -29.7498,    2376      40.0593,    2376     -30.4377,    2376      12.3920,    2376      10.8153
    2377     -37.8634,    2377      21.2705,    2377       0.1366,    2377     -19.8748,    2377      36.4066
    2378     -41.0096,    2378      37.4929,    2378     -20.1644,    2378      -4.6902,    2378      29.6796
    2379     -29.9397,    2379      28.3870,    2379     -16.5001,    2379      -1.7322,    2379      20.5916
    2380     -28.8266,    2380      15.4847,    2380       1.2861,    2380     -17.8575,    2380      29.0320
    2381     -47.1241,    2381      36.4770,    2381     -12.5711,    2381     -13.7726,    2381      36.0946
    2382     -40.6350,    2382      22.6749,    2382       1.3683,    2382     -25.1091,    2382      41.9929
    2383     -26.5663,    2383      13.6039,    2383       2.1706,    2383     -17.9579,    2383      30.0234
    2384     -39.2347,    2384      18.5245,    2384       6.5711,    2384     -29.2317,    2384      41.4877
    2385     -40.0422,    2385      15.8503,    2385      13.9813,    2385     -39.8464,    2385      50.1260
    2386     -44.0187,    2386      26.2268,    2386      -0.8370,    2386     -25.8513,    2386      46.0343
    2387     -25.6905,    2387      -1.0323,    2387      25.6152,    2387     -42.0909,    2387      45.3796
    2388     -44.3628,    2388      28.2777,    2388      -1.5654,    2388     -24.5850,    2388      45.2485
    2389     -35.8003,    2389      23.2528,    2389      -2.4308,    2389     -19.8023,    2389      34.8037
    2390     -39.0279,    2390      21.9425,    2390       2.3743,    2390     -27.2869,    2390      43.0120
    2391     -44.1323,    2391      30.7815,    2391      -7.2565,    2391     -19.4701,    2391      38.6927
    2392     -36.4928,    2392      24.5589,    2392      -6.2477,    2392     -14.9468,    2392      33.0715
    2393     -42.0254,    2393      36.6260,    2393     -17.1595,    2393      -8.0245,    2393      33.1319
    2394     -35.1648,    2394      11.6255,    2394      12.0237,    2394     -32.4461,    2394      43.5954
    2395     -22.1822,    2395      29.0496,    2395     -23.5968,    2395      12.2611,    2395       5.5970
    2396     -43.5305,    2396      41.8596,    2396     -24.8866,    2396       1.5519,    2396      26.4935
    2397     -56.5329,    2397      38.1088,    2397      -9.8269,    2397     -22.4446,    2397      53.5613
    2398     -43.5194,    2398      30.7918,    2398      -7.8714,    2398     -18.4327,    2398      39.8843
    2399     -34.6640,    2399      44.2698,    2399     -34.2752,    2399      15.4463,    2399      11.3030
    2400     -43.7157,    2400      33.1022,    2400     -11.1413,    2400     -15.0092,    2400      37.4165
    2401     -41.0734,    2401      42.3565,    2401     -27.1568,    2401       4.4473,    2401      21.8542
    2402     -45.6918,    2402      40.2409,    2402     -20.4340,    2402      -4.4294,    2402      31.7286
    2403     -37.0292,    2403      14.1211,    2403      13.3917,    2403     -36.2732,    2403      47.3697
    2404     -48.7561,    2404      34.8020,    2404     -13.0871,    2404     -16.1974,    2404      40.7478
    2405     -39.9345,    2405      15.1500,    2405      13.7283,    2405     -39.0145,    2405      48.4200
    2406     -41.5088,    2406      18.6043,    2406       6.2395,    2406     -29.0028,    2406      46.5130
    2407     -42.4403,    2407      21.9735,    2407       5.8499,    2407     -32.8734,    2407      48.8934
    2408     -48.3498,    2408      39.9806,    2408     -17.9986,    2408     -10.4554,    2408      36.7998
    2409     -37.2293,    2409      24.2215,    2409      -1.7275,    2409     -20.2530,    2409      36.6311
    2410     -25.2439,    2410      33.1090,    2410     -28.8831,    2410      15.2708,    2410       5.5861
    2411     -48.5062,    2411      48.7144,    2411     -33.5611,    2411       5.2060,    2411      26.9636
    2412     -42.9893,    2412      43.1069,    2412     -26.5691,    2412       2.2545,    2412      25.2030
    2413     -37.6392,    2413      36.7928,    2413     -21.6510,    2413      -0.0016,    2413      23.5975
    2414     -38.8623,    2414      43.7734,    2414     -32.4963,    2414      10.8561,    2414      17.1234
    2415     -38.2294,    2415      41.6539,    2415     -27.1713,    2415       6.6253,    2415      18.9069
    2416     -45.5224,    2416      45.6268,    2416     -23.1651,    2416      -3.1530,    2416      30.1312
    2417     -35.6672,    2417      36.2292,    2417     -21.6893,    2417       3.1172,    2417      19.5955
    2418     -44.6979,    2418      36.9063,    2418     -17.1595,    2418      -7.8713,    2418      34.0962
    2419     -28.7764,    2419      27.1776,    2419     -14.3114,    2419      -2.7611,    2419      20.1364
    2420     -31.0112,    2420      36.7689,    2420     -28.4759,    2420      12.7745,    2420      11.4505
    2421     -35.7553,    2421      39.8846,    2421     -30.3636,    2421      10.1339,    2421      16.0577
    2422     -29.9228,    2422      44.8733,    2422     -40.0344,    2422      23.3439,    2422       3.9007
    2423     -34.9495,    2423      36.2300,    2423     -22.3427,    2423       3.2243,    2423      18.7314
    2424      -9.9213,    2424      27.2936,    2424     -34.4483,    2424      27.8662,    2424     -11.5022
    2425     -31.4330,    2425      41.2176,    2425     -32.9535,    2425      15.5964,    2425      10.6790
    2426     -29.0131,    2426      36.7301,    2426     -29.9287,    2426      14.7846,    2426       8.6215
    2427     -38.2354,    2427      28.0857,    2427      -8.8619,    2427     -12.4674,    2427      31.5639
    2428     -42.0919,    2428      33.7775,    2428     -12.9585,    2428     -12.9223,    2428      34.9158
    2429     -35.6483,    2429      18.8529,    2429       2.2202,    2429     -23.5451,    2429      37.7374
    2430     -33.0581,    2430      27.6618,    2430     -10.9008,    2430      -9.7417,    2430      27.5037
    2431     -36.6348,    2431      26.5544,    2431      -6.6681,    2431     -14.5254,    2431      32.5188
    2432     -43.7571,    2432      29.9009,    2432      -4.9338,    2432     -20.7992,    2432      39.8451
    2433     -46.8926,    2433      32.4150,    2433      -7.3328,    2433     -18.1296,    2433      40.4497
    2434     -43.3538,    2434      32.9680,    2434     -11.3146,    2434     -14.4060,    2434      37.2765
    2435     -29.2578,    2435      22.1441,    2435      -8.9829,    2435      -6.1669,    2435      22.6654
    2436     -27.0025,    2436      14.2280,    2436       2.5891,    2436     -18.9449,    2436      26.9692
    2437     -21.3802,    2437      27.2112,    2437     -23.6491,    2437      12.2167,    2437       6.2753
    2438     -27.3856,    2438      35.8987,    2438     -29.7939,    2438      15.3797,    2438       7.0376
    2439     -24.9767,    2439      27.1157,    2439     -18.4670,    2439       4.1540,    2439      12.8633
    2440     -34.3654,    2440      39.3862,    2440     -26.8345,    2440       5.7876,    2440      18.3328
    2441     -31.6387,    2441      33.8166,    2441     -20.1652,    2441       2.1820,    2441      18.4354
    2442     -37.5158,    2442      40.0174,    2442     -32.8812,    2442      11.5234,    2442      17.3311
    2443     -36.4524,    2443      41.3507,    2443     -28.8596,    2443      10.1413,    2443      15.0109
    2444     -29.2702,    2444      44.4579,    2444     -38.4247,    2444      21.8442,    2444       4.1857
    2445     -22.2986,    2445      34.6050,    2445     -31.7770,    2445      20.5205,    2445       0.9652
    2446     -27.0195,    2446      38.9200,    2446     -33.8393,    2446      21.3846,    2446       4.3643
    2447     -23.6092,    2447      41.0022,    2447     -37.9988,    2447      26.1664,    2447      -1.2060
    2448     -37.0743,    2448      40.8270,    2448     -30.5379,    2448      10.4735,    2448      17.2978
    2449     -24.3375,    2449      38.5319,    2449     -35.8882,    2449      22.9145,    2449       0.8451
    2450     -19.1828,    2450      39.3043,    2450     -40.6441,    2450      30.3585,    2450      -8.3697
    2451     -32.9099,    2451      43.6961,    2451     -37.5607,    2451      18.4199,    2451       8.1456
    2452     -43.4475,    2452      37.7707,    2452     -17.2369,    2452      -9.5699,    2452      33.9512
    2453     -32.5968,    2453      21.0015,    2453      -1.3640,    2453     -18.2612,    2453      33.3434
    2454     -51.3100,    2454      44.8605,    2454     -22.7929,    2454      -4.6501,    2454      33.8057
    2455     -35.9524,    2455      16.2324,    2455      10.5536,    2455     -33.9050,    2455      46.0912
    2456     -40.2905,    2456      25.9655,    2456      -3.3452,    2456     -19.1052,    2456      37.9910
    2457     -35.9730,    2457      40.0119,    2457     -25.5527,    2457       4.5156,    2457      20.3373
    2458     -32.3428,    2458      40.0487,    2458     -32.0891,    2458      13.9053,    2458      10.8052
    2459     -39.0995,    2459      42.9829,    2459     -27.9782,    2459       5.8228,    2459      20.8073
    2460     -43.9521,    2460      44.7259,    2460     -25.3922,    2460       0.7947,    2460      26.4933
    2461     -34.8509,    2461      46.7284,    2461     -37.8163,    2461      16.1619,    2461      11.9111
    2462     -48.5665,    2462      47.6803,    2462     -27.2395,    2462      -1.8313,    2462      31.3982
    2463     -42.5492,    2463      39.8632,    2463     -19.5761,    2463      -5.3530,    2463      29.6900
    2464     -40.9227,    2464      46.3374,    2464     -31.1694,    2464       7.9767,    2464      20.5015
    2465     -33.3368,    2465      34.3269,    2465     -19.7952,    2465       1.4502,    2465      19.1013
    2466     -28.2593,    2466      44.6643,    2466     -42.9535,    2466      26.0479,    2466       1.5507
    2467     -32.8982,    2467      40.3268,    2467     -28.5644,    2467      10.3268,    2467      14.6981
    2468     -37.6145,    2468      44.7841,    2468     -34.9132,    2468      17.5137,    2468      11.9555
    2469     -38.5904,    2469      45.9637,    2469     -31.8710,    2469      11.0220,    2469      16.8212
    2470     -20.8524,    2470      31.2174,    2470     -27.2317,    2470      16.2301,    2470       2.5875
    2471     -34.1077,    2471      38.6604,    2471     -29.6450,    2471      10.8810,    2471      14.6292
    2472     -42.6455,    2472      50.2116,    2472     -41.2354,    2472      16.6406,    2472      17.1616
    2473     -27.6727,    2473      44.1942,    2473     -45.7473,    2473      31.1133,    2473      -2.3133
    2474     -19.4479,    2474      37.5483,    2474     -39.0980,    2474      29.1277,    2474      -6.1216
    2475     -38.2359,    2475      45.2489,    2475     -31.1979,    2475      10.3442,    2475      18.1235
    2476     -28.4530,    2476      39.2955,    2476     -35.0628,    2476      19.3533,    2476       6.1362
    2477     -31.6010,    2477      46.5021,    2477     -42.3034,    2477      28.1715,    2477       1.1463
    2478     -17.5156,    2478      27.7610,    2478     -25.2374,    2478      18.3768,    2478      -1.3008
    2479     -31.2040,    2479      37.0609,    2479     -27.8333,    2479       9.9226,    2479      12.8933
    2480     -19.3210,    2480      38.8391,    2480     -40.0314,    2480      30.3977,    2480      -6.2108
    2481     -53.6159,    2481      49.6141,    2481     -27.6369,    2481      -1.8625,    2481      34.7761
    2482     -37.6162,    2482      41.9353,    2482     -26.4602,    2482       6.2877,    2482      19.9699
    2483     -36.5923,    2483      45.8118,    2483     -32.2082,    2483      13.1128,    2483      14.2015
    2484     -39.5180,    2484      41.8442,    2484     -27.6614,    2484       5.3185,    2484      21.3253
    2485     -42.8345,    2485      40.9214,    2485     -24.9562,    2485       0.1958,    2485      26.4334
    2486     -21.4423,    2486      32.3983,    2486     -26.7045,    2486      15.7893,    2486       3.1871
    2487     -32.6550,    2487      41.6306,    2487     -33.2618,    2487      15.2398,    2487      11.3375
    2488     -32.8767,    2488      44.3859,    2488     -34.7295,    2488      16.5684,    2488      10.1803
    2489     -26.5861,    2489      40.8881,    2489     -38.1016,    2489      25.8738,    2489       0.9888
    2490     -25.3183,    2490      38.3084,    2490     -35.5711,    2490      21.6403,    2490       2.5765
    2491     -39.7598,    2491      35.7646,    2491     -18.7687,    2491      -2.9436,    2491      26.0647
    2492     -24.5553,    2492      40.6270,    2492     -40.7756,    2492      28.5180,    2492      -2.7216
    2493     -35.4678,    2493      32.7250,    2493     -20.9600,    2493       1.4210,    2493      20.5882
    2494     -39.8252,    2494      29.8563,    2494      -9.7640,    2494     -13.4251,    2494      33.0544
    2495     -37.7496,    2495      25.1677,    2495      -4.4861,    2495     -17.5786,    2495      35.8023
    2496     -44.0990,    2496      47.8064,    2496     -31.2644,    2496       7.4902,    2496      22.2385
    2497     -45.3549,    2497      31.2115,    2497      -7.9997,    2497     -18.7750,    2497      40.9499
    2498     -41.6800,    2498      42.6286,    2498     -26.4874,    2498       2.6947,    2498      23.1320
    2499     -48.9557,    2499      40.7579,    2499     -15.3230,    2499     -11.8504,    2499      39.5658
    2500     -35.8580,    2500      25.2162,    2500      -4.9620,    2500     -15.8806,    2500      33.7718
    2501     -47.5528,    2501      27.9014,    2501      -1.6308,    2501     -26.5848,    2501      45.6377
    2502     -50.1463,    2502      39.3491,    2502     -12.7403,    2502     -16.1379,    2502      39.2843
    2503     -38.2209,    2503      34.0439,    2503     -17.3240,    2503      -4.5663,    2503      26.6495
    2504     -27.5360,    2504      25.6652,    2504     -13.7747,    2504      -3.3133,    2504      19.8001
    2505     -47.1977,    2505      40.6388,    2505     -18.8657,    2505      -6.7644,    2505      34.2277
