#Frame      Dih_00066,#Frame      Dih_00067,#Frame      Dih_00068,#Frame      Dih_00069,#Frame      Dih_00070
    2590     -38.6315,    2590      17.5483,    2590       9.3732,    2590     -33.2834,    2590      47.4277
    2591     -36.9370,    2591      44.9955,    2591     -37.8479,    2591      15.1330,    2591      14.2031
    2592     -48.8350,    2592      51.9721,    2592     -27.1392,    2592      -1.6964,    2592      31.6495
    2593     -37.8454,    2593      45.6168,    2593     -35.7488,    2593      16.4796,    2593      11.7837
    2594     -44.4658,    2594      31.4145,    2594      -7.2731,    2594     -17.9402,    2594      38.6197
    2595     -33.1004,    2595      41.4063,    2595     -33.7669,    2595      15.1414,    2595      10.8768
    2596     -43.2015,    2596      45.5752,    2596     -28.7217,    2596       7.0665,    2596      21.7604
    2597     -34.0347,    2597      37.1627,    2597     -26.6135,    2597       8.5848,    2597      15.7194
    2598     -34.2901,    2598      17.8565,    2598       5.3188,    2598     -26.4467,    2598      39.2727
    2599     -41.0129,    2599      42.9140,    2599     -26.4460,    2599       2.9225,    2599      23.4299
    2600     -35.2540,    2600      37.2918,    2600     -23.7942,    2600       3.4682,    2600      20.4893
    2601     -29.4780,    2601      39.9484,    2601     -36.0168,    2601      19.6572,    2601       5.4158
    2602     -28.0609,    2602      39.8075,    2602     -36.4301,    2602      22.5416,    2602       3.7733
    2603     -37.3155,    2603      35.8795,    2603     -20.3736,    2603      -0.9869,    2603      23.7685
    2604     -33.5767,    2604      44.7451,    2604     -37.1946,    2604      20.4951,    2604       7.2852
    2605     -39.8369,    2605      41.1405,    2605     -27.8852,    2605       5.0489,    2605      22.2757
    2606     -28.1829,    2606      38.8073,    2606     -34.3743,    2606      19.1933,    2606       5.5633
    2607     -39.0780,    2607      40.4707,    2607     -24.9518,    2607       1.5604,    2607      25.1719
    2608     -20.3036,    2608      30.9346,    2608     -27.1907,    2608      16.3607,    2608       2.0593
    2609     -17.1459,    2609      30.9399,    2609     -30.8341,    2609      22.4976,    2609      -3.8156
    2610     -25.5582,    2610      39.1040,    2610     -33.9771,    2610      22.1563,    2610       1.7322
    2611       0.2097,    2611      19.7897,    2611     -28.9040,    2611      29.7670,    2611     -19.9556
    2612     -22.8343,    2612      32.6136,    2612     -30.1342,    2612      18.5679,    2612       2.4509
    2613     -12.8196,    2613      34.4229,    2613     -41.0443,    2613      32.6448,    2613     -13.4392
    2614     -40.8319,    2614      46.1174,    2614     -33.0965,    2614       9.6673,    2614      19.1664
    2615     -27.5296,    2615      35.4437,    2615     -28.0622,    2615      12.8868,    2615       9.4108
    2616     -46.0887,    2616      41.4747,    2616     -24.2337,    2616      -2.5066,    2616      31.5549
    2617     -41.1117,    2617      37.6882,    2617     -19.9480,    2617      -3.4333,    2617      28.5203
    2618     -35.1513,    2618      32.6315,    2618     -17.4712,    2618      -3.0304,    2618      25.7179
    2619     -20.8436,    2619      37.4662,    2619     -38.8498,    2619      28.9990,    2619      -5.4270
    2620     -28.2935,    2620      35.4040,    2620     -27.4066,    2620      10.1092,    2620      11.5864
    2621     -35.7663,    2621      24.2957,    2621      -5.0915,    2621     -15.8170,    2621      33.4688
    2622     -35.8982,    2622      36.0946,    2622     -22.2894,    2622       2.8464,    2622      20.5124
    2623     -36.4326,    2623      48.1474,    2623     -41.3487,    2623      20.2251,    2623      10.6173
    2624     -29.9925,    2624      38.4058,    2624     -30.8164,    2624      12.6588,    2624      11.4863
    2625     -10.5587,    2625      25.7790,    2625     -27.7504,    2625      23.7575,    2625      -8.1646
    2626     -36.2525,    2626      38.1292,    2626     -27.5132,    2626       7.5262,    2626      17.8090
    2627     -44.6088,    2627      55.8410,    2627     -44.5272,    2627      21.1056,    2627      14.0008
    2628     -37.3510,    2628      43.0228,    2628     -33.6299,    2628      12.3995,    2628      15.8922
    2629     -37.0538,    2629      45.4875,    2629     -36.5777,    2629      16.7129,    2629      12.1914
    2630     -34.2056,    2630      37.0586,    2630     -25.9341,    2630       7.9893,    2630      15.3879
    2631     -41.0521,    2631      33.1388,    2631     -14.5860,    2631      -8.8889,    2631      31.9246
    2632     -31.6834,    2632      40.5989,    2632     -33.5623,    2632      17.2210,    2632       9.1331
    2633     -29.2791,    2633      32.3537,    2633     -21.9883,    2633       5.3796,    2633      15.7033
    2634     -50.7587,    2634      38.9461,    2634     -12.4041,    2634     -16.9567,    2634      45.5916
    2635     -40.9418,    2635      37.2859,    2635     -19.3623,    2635      -4.9972,    2635      28.8698
    2636     -43.3447,    2636      43.3096,    2636     -28.9974,    2636       5.7912,    2636      22.6893
    2637     -34.8694,    2637      41.5044,    2637     -31.6806,    2637      11.3688,    2637      16.0055
    2638     -37.3185,    2638      33.2924,    2638     -15.0297,    2638      -6.7851,    2638      27.5779
    2639     -40.5413,    2639      37.0848,    2639     -21.1080,    2639      -0.6264,    2639      25.7009
    2640     -43.2883,    2640      32.7151,    2640     -10.6189,    2640     -13.3913,    2640      35.3302
    2641     -30.6570,    2641      14.8370,    2641       6.2068,    2641     -25.5639,    2641      35.6179
    2642     -44.4518,    2642      28.9014,    2642      -4.8632,    2642     -20.9147,    2642      41.0563
    2643     -28.3426,    2643      38.2643,    2643     -33.9105,    2643      20.3978,    2643       4.9623
    2644     -30.5942,    2644      36.4612,    2644     -26.3543,    2644       9.8572,    2644      13.4402
    2645     -42.0457,    2645      41.9834,    2645     -26.3141,    2645       3.1716,    2645      24.1044
    2646     -41.4846,    2646      46.4206,    2646     -33.4199,    2646      10.4530,    2646      19.6402
    2647     -38.8072,    2647      44.8587,    2647     -31.3753,    2647      10.2406,    2647      18.5369
    2648     -23.6723,    2648      37.3063,    2648     -33.7386,    2648      21.0660,    2648       1.4857
    2649     -37.2302,    2649      46.6035,    2649     -40.2830,    2649      20.5696,    2649       9.5719
    2650     -35.3501,    2650      34.3955,    2650     -21.3718,    2650       2.1374,    2650      21.3963
    2651     -39.5416,    2651      43.7631,    2651     -26.9413,    2651       1.5201,    2651      25.1917
    2652     -39.9359,    2652      42.5064,    2652     -32.5080,    2652      11.0805,    2652      17.1772
    2653     -42.8533,    2653      40.0744,    2653     -23.6004,    2653      -0.7028,    2653      26.5867
    2654     -35.9387,    2654      43.0418,    2654     -33.6760,    2654      14.1509,    2654      14.7070
    2655     -37.8073,    2655      41.0267,    2655     -29.2864,    2655       8.8436,    2655      17.1723
    2656     -43.1264,    2656      30.7614,    2656      -7.5305,    2656     -18.1199,    2656      37.7533
    2657     -37.6233,    2657      43.4557,    2657     -30.2694,    2657       7.7906,    2657      19.7660
    2658     -28.5619,    2658      40.5046,    2658     -37.0734,    2658      21.6226,    2658       3.4256
    2659     -29.8975,    2659      26.6785,    2659     -12.3597,    2659      -5.9594,    2659      24.4903
    2660      -9.4649,    2660      25.1515,    2660     -29.0025,    2660      25.5005,    2660     -10.3538
    2661     -31.1334,    2661      38.4519,    2661     -25.6909,    2661       6.2165,    2661      16.8407
    2662     -38.2780,    2662      27.5236,    2662      -8.9312,    2662     -13.4845,    2662      32.8279
    2663     -34.7326,    2663      38.8900,    2663     -25.8759,    2663       7.0953,    2663      16.8202
    2664     -30.4797,    2664      32.0872,    2664     -22.1631,    2664       5.6744,    2664      16.2808
    2665     -12.5921,    2665      22.8512,    2665     -22.6769,    2665      17.3921,    2665      -3.0928
    2666     -33.8041,    2666      44.3159,    2666     -35.4749,    2666      17.1758,    2666      10.7324
    2667     -25.3421,    2667      32.0544,    2667     -26.6967,    2667      12.3299,    2667       7.7972
    2668     -33.7040,    2668      39.4449,    2668     -30.0366,    2668      11.1684,    2668      13.7224
    2669     -32.1287,    2669      39.8147,    2669     -30.2894,    2669      13.1610,    2669      11.4408
    2670     -34.5734,    2670      32.0884,    2670     -18.3610,    2670       0.2680,    2670      20.4598
    2671     -26.2838,    2671      37.7702,    2671     -31.8828,    2671      17.8212,    2671       5.2583
    2672     -39.2524,    2672      43.4881,    2672     -30.3339,    2672       6.5265,    2672      22.0361
    2673     -29.0601,    2673      38.7270,    2673     -32.6646,    2673      16.9815,    2673       8.1622
    2674     -32.6109,    2674      35.0675,    2674     -24.3047,    2674       6.1709,    2674      15.9082
    2675     -36.6068,    2675      22.1147,    2675       0.9044,    2675     -22.0623,    2675      33.9175
    2676     -41.2174,    2676      39.7719,    2676     -23.1847,    2676       1.4929,    2676      23.8751
    2677     -44.3823,    2677      33.4715,    2677     -12.9148,    2677     -12.2516,    2677      34.0112
    2678     -28.0279,    2678       8.6126,    2678      11.9401,    2678     -30.0850,    2678      38.7210
    2679     -45.2071,    2679      22.7374,    2679       5.6196,    2679     -34.2656,    2679      52.2524
    2680     -37.2056,    2680      33.2428,    2680     -18.6273,    2680      -2.6920,    2680      25.0620
    2681     -38.7279,    2681      42.8815,    2681     -30.7346,    2681       9.4031,    2681      18.0153
    2682     -27.5701,    2682      32.7400,    2682     -24.7679,    2682      10.9926,    2682       9.6804
    2683     -52.3181,    2683      49.2604,    2683     -28.3034,    2683      -0.9852,    2683      33.3636
    2684     -29.9840,    2684      36.8706,    2684     -29.4994,    2684      13.4934,    2684       9.8801
    2685     -30.1518,    2685      42.8094,    2685     -35.7526,    2685      22.0631,    2685       4.6364
    2686     -29.7956,    2686      46.7537,    2686     -41.6835,    2686      25.5919,    2686       2.2927
    2687     -36.2417,    2687      45.6084,    2687     -37.9359,    2687      20.3595,    2687      10.0263
    2688     -31.5039,    2688      38.6052,    2688     -29.3656,    2688      12.5521,    2688      11.3873
    2689     -36.2308,    2689      44.8213,    2689     -40.3009,    2689      17.2181,    2689      12.3748
    2690     -44.1613,    2690      42.4641,    2690     -24.5158,    2690       0.8469,    2690      27.1028
    2691     -34.7041,    2691      47.4392,    2691     -38.7284,    2691      22.8626,    2691       6.9491
    2692     -40.5170,    2692      42.2720,    2692     -28.2205,    2692       3.3181,    2692      25.2823
    2693     -34.1852,    2693      40.3497,    2693     -33.3398,    2693      13.2886,    2693      12.6966
    2694     -31.0581,    2694      35.6029,    2694     -27.7733,    2694      10.1194,    2694      13.4853
    2695     -47.1156,    2695      42.0146,    2695     -24.3451,    2695      -2.6281,    2695      32.0241
    2696     -36.5620,    2696      45.1863,    2696     -33.5050,    2696      15.0593,    2696      14.3015
    2697     -42.5531,    2697      46.5462,    2697     -29.3933,    2697       5.4360,    2697      23.8530
    2698     -41.1745,    2698      43.2879,    2698     -28.0568,    2698       5.0731,    2698      23.5191
    2699     -32.1321,    2699      36.9502,    2699     -27.0657,    2699       8.1491,    2699      15.8944
    2700     -40.8299,    2700      45.7869,    2700     -33.3311,    2700       9.6718,    2700      20.2778
    2701     -38.6894,    2701      37.8921,    2701     -22.8054,    2701       1.3567,    2701      23.4483
    2702     -32.7635,    2702      30.4823,    2702     -16.4154,    2702      -1.5479,    2702      21.7375
    2703     -28.6295,    2703      31.6863,    2703     -22.1147,    2703       5.3265,    2703      15.0667
    2704     -42.4601,    2704      48.2423,    2704     -38.6888,    2704      14.9958,    2704      17.8324
    2705     -39.1443,    2705      42.9590,    2705     -23.7630,    2705       0.3367,    2705      24.9276
    2706     -44.8779,    2706      50.2888,    2706     -32.7954,    2706       6.0392,    2706      23.9932
    2707     -31.3165,    2707      42.5834,    2707     -33.0375,    2707      19.0531,    2707       7.8508
    2708     -34.2670,    2708      44.2174,    2708     -35.1365,    2708      16.1839,    2708      12.1961
    2709     -11.6102,    2709      27.8574,    2709     -35.1558,    2709      30.1660,    2709     -10.8492
    2710     -44.0985,    2710      34.3505,    2710     -15.1070,    2710      -9.5082,    2710      33.7396
    2711     -43.4233,    2711      31.6390,    2711     -13.6660,    2711     -11.7611,    2711      36.1289
    2712     -49.1315,    2712      45.8294,    2712     -25.7063,    2712      -3.2397,    2712      30.8482
    2713     -43.4787,    2713      41.7955,    2713     -22.9352,    2713      -1.9248,    2713      29.4765
    2714     -37.6238,    2714      36.8531,    2714     -21.5156,    2714       0.6620,    2714      22.1605
    2715     -47.1207,    2715      30.4204,    2715      -4.6013,    2715     -22.0658,    2715      43.4772
    2716     -39.9562,    2716      38.8065,    2716     -22.8930,    2716       0.4700,    2716      23.8538
    2717     -41.2545,    2717      43.9887,    2717     -29.2233,    2717       7.1072,    2717      20.7204
    2718     -32.2126,    2718      35.7106,    2718     -24.3888,    2718       8.0205,    2718      13.6812
    2719     -48.9295,    2719      44.1783,    2719     -28.1890,    2719      -1.4796,    2719      31.7075
    2720     -32.1018,    2720      34.0635,    2720     -21.6894,    2720       4.2914,    2720      17.7877
    2721     -36.8712,    2721      41.6139,    2721     -30.0152,    2721       8.7321,    2721      18.6117
    2722     -41.9723,    2722      43.1021,    2722     -27.5904,    2722       5.3549,    2722      21.2466
    2723     -32.6933,    2723      39.7436,    2723     -30.0613,    2723      11.1390,    2723      13.7914
    2724     -32.3077,    2724      43.7271,    2724     -35.4209,    2724      18.0288,    2724       9.1188
    2725     -18.3423,    2725      29.8466,    2725     -26.9694,    2725      18.0811,    2725      -0.2449
    2726     -40.9953,    2726      40.1921,    2726     -25.0611,    2726       2.3132,    2726      22.4227
    2727     -26.4865,    2727      12.4921,    2727       5.2045,    2727     -21.7427,    2727      29.2924
    2728     -29.7779,    2728      23.1593,    2728      -7.5145,    2728      -9.8988,    2728      24.0647
    2729     -31.5510,    2729      42.0171,    2729     -35.0322,    2729      18.1908,    2729       7.6525
    2730     -10.2989,    2730     -11.1660,    2730      26.5325,    2730     -31.6759,    2730      27.0288
    2731     -19.1383,    2731      -7.8728,    2731      28.4802,    2731     -39.1861,    2731      38.7103
    2732     -24.4068,    2732       3.1038,    2732      17.1674,    2732     -33.8468,    2732      37.8047
    2733     -35.4787,    2733      22.0371,    2733       0.1166,    2733     -21.5978,    2733      34.9142
    2734     -45.3045,    2734      34.0826,    2734     -10.8251,    2734     -15.7234,    2734      39.3866
    2735     -29.6160,    2735      20.8230,    2735      -5.4658,    2735     -11.4100,    2735      25.6610
    2736     -21.6232,    2736       2.3153,    2736      16.6878,    2736     -31.8838,    2736      32.4929
    2737     -24.9863,    2737       6.2333,    2737      13.8556,    2737     -29.9926,    2737      34.1713
    2738     -16.4670,    2738     -10.0303,    2738      30.3597,    2738     -41.7021,    2738      36.9336
    2739     -40.1280,    2739      16.7185,    2739       8.8777,    2739     -31.7766,    2739      46.9660
    2740     -36.5041,    2740      23.0085,    2740      -0.9853,    2740     -21.9855,    2740      38.4231
    2741     -39.3718,    2741      21.1663,    2741       4.1017,    2741     -31.0565,    2741      47.3016
    2742     -36.3293,    2742       8.3701,    2742      19.7813,    2742     -40.2647,    2742      49.5321
    2743     -27.0017,    2743       1.9376,    2743      22.1869,    2743     -42.3896,    2743      46.9887
    2744     -40.9690,    2744      14.1375,    2744      14.3120,    2744     -40.2424,    2744      51.9256
    2745     -34.3403,    2745      12.8870,    2745       9.0632,    2745     -27.8781,    2745      39.4928
    2746     -35.0611,    2746      23.4187,    2746      -5.3214,    2746     -15.7137,    2746      32.1548
    2747     -35.4426,    2747      23.5063,    2747      -3.7516,    2747     -16.7743,    2747      32.9640
    2748     -35.5445,    2748      24.4092,    2748      -5.3676,    2748     -15.0205,    2748      32.1167
    2749     -30.3667,    2749      16.9818,    2749       1.5325,    2749     -18.2839,    2749      31.4891
    2750     -32.7273,    2750      31.1896,    2750     -20.4231,    2750       1.0087,    2750      21.5709
    2751     -42.5148,    2751      35.5598,    2751     -16.2274,    2751      -9.3463,    2751      34.1234
    2752     -55.8318,    2752      42.0454,    2752     -17.1497,    2752     -13.3972,    2752      43.3759
    2753     -44.2921,    2753      41.0289,    2753     -22.5563,    2753      -1.2731,    2753      28.5525
    2754     -35.9984,    2754      31.7592,    2754     -16.5501,    2754      -4.6095,    2754      25.2591
    2755     -36.2548,    2755      40.7654,    2755     -32.2301,    2755      12.0161,    2755      15.1409
    2756     -42.2371,    2756      31.8048,    2756     -10.8464,    2756     -12.1904,    2756      34.0634
    2757     -40.8363,    2757      31.8515,    2757     -11.1924,    2757     -12.3316,    2757      34.5970
    2758     -35.8597,    2758      33.4345,    2758     -16.7599,    2758      -3.7249,    2758      25.2114
    2759     -38.1744,    2759      49.5891,    2759     -39.5907,    2759      17.4432,    2759      13.7340
    2760     -45.3685,    2760      42.1535,    2760     -24.5212,    2760      -1.1255,    2760      28.6645
    2761     -43.4296,    2761      38.3111,    2761     -18.7481,    2761      -6.2200,    2761      32.7578
    2762     -33.7450,    2762      37.0805,    2762     -24.1747,    2762       5.0274,    2762      17.8061
    2763     -49.9705,    2763      47.3471,    2763     -28.7274,    2763       2.2042,    2763      30.0487
    2764     -42.3896,    2764      42.7922,    2764     -25.3385,    2764       0.3109,    2764      27.2516
    2765     -39.1955,    2765      10.2103,    2765      17.3028,    2765     -40.5221,    2765      50.2775
    2766     -29.5160,    2766      16.1950,    2766       0.8294,    2766     -19.1371,    2766      31.7162
    2767     -39.4837,    2767      20.2336,    2767       4.1098,    2767     -26.7729,    2767      42.8516
    2768     -48.8035,    2768      34.3333,    2768      -9.4727,    2768     -18.9524,    2768      42.6190
    2769     -52.3506,    2769      51.4736,    2769     -31.8713,    2769      -0.6332,    2769      35.7637
    2770     -38.0878,    2770      43.1599,    2770     -30.8447,    2770      11.4561,    2770      15.7381
    2771     -30.5762,    2771      39.6741,    2771     -30.4652,    2771      13.7166,    2771      10.3616
    2772     -43.1412,    2772      42.2895,    2772     -25.3624,    2772       2.0431,    2772      24.4888
    2773     -50.7018,    2773      43.4312,    2773     -17.9961,    2773     -10.0214,    2773      35.0403
    2774     -42.5639,    2774      40.4352,    2774     -22.9879,    2774      -0.4419,    2774      25.6468
    2775     -49.7472,    2775      48.2459,    2775     -30.7717,    2775       4.5525,    2775      26.6973
    2776     -43.6449,    2776      55.2198,    2776     -44.0180,    2776      20.5517,    2776      15.2687
    2777     -32.3469,    2777      41.7950,    2777     -35.1456,    2777      18.4915,    2777       8.4294
    2778     -34.9631,    2778      36.2963,    2778     -24.5337,    2778       5.3561,    2778      19.4531
    2779     -44.9532,    2779      48.2826,    2779     -34.3112,    2779      11.4222,    2779      18.8721
    2780     -50.9721,    2780      52.4858,    2780     -37.6911,    2780      10.2698,    2780      24.3719
    2781     -45.3036,    2781      52.3455,    2781     -40.5031,    2781      15.1900,    2781      18.5095
    2782     -32.7838,    2782      44.7447,    2782     -36.5868,    2782      18.0875,    2782       8.8920
    2783     -32.0267,    2783      37.9577,    2783     -27.7169,    2783      11.9501,    2783      10.7720
    2784     -29.6665,    2784      39.2535,    2784     -33.2465,    2784      14.9343,    2784       9.2904
    2785     -33.2808,    2785      39.5940,    2785     -27.7211,    2785       9.8458,    2785      13.2957
    2786     -38.9446,    2786      48.8334,    2786     -38.1089,    2786      17.0995,    2786      12.9256
    2787     -43.9118,    2787      41.6519,    2787     -25.9306,    2787       1.5347,    2787      26.2420
    2788     -44.5362,    2788      43.2588,    2788     -29.5538,    2788       5.0371,    2788      23.8494
    2789     -49.4066,    2789      52.4216,    2789     -34.0691,    2789       6.2770,    2789      27.5665
    2790     -48.8904,    2790      48.3842,    2790     -30.0328,    2790       4.1767,    2790      28.1494
    2791     -43.4692,    2791      45.8245,    2791     -31.3565,    2791       7.9242,    2791      22.5586
    2792     -39.2051,    2792      36.1235,    2792     -17.8326,    2792      -3.7692,    2792      27.0901
    2793     -46.0485,    2793      24.7375,    2793       2.7917,    2793     -29.4438,    2793      47.2010
    2794     -35.5039,    2794      46.6109,    2794     -38.8001,    2794      19.5531,    2794      10.9934
    2795     -37.0485,    2795      32.8411,    2795     -16.9658,    2795      -4.8650,    2795      26.5993
    2796     -42.3560,    2796      47.4642,    2796     -36.9247,    2796      13.9314,    2796      16.4624
    2797     -39.0281,    2797      48.1131,    2797     -36.5207,    2797      15.9366,    2797      13.5783
    2798     -35.9484,    2798      44.5996,    2798     -30.7156,    2798      10.6525,    2798      16.0857
    2799     -51.9340,    2799      54.3531,    2799     -34.5078,    2799       5.7512,    2799      28.2741
    2800     -37.5376,    2800      42.8147,    2800     -32.3074,    2800      11.6969,    2800      15.3543
    2801     -44.6517,    2801      49.3811,    2801     -32.1213,    2801       5.6332,    2801      25.1825
    2802     -42.5738,    2802      48.7462,    2802     -39.4806,    2802      18.0939,    2802      16.1025
    2803     -39.3650,    2803      47.2812,    2803     -34.0599,    2803       9.4570,    2803      18.9462
    2804     -32.7059,    2804      23.0332,    2804      -6.2945,    2804     -12.6892,    2804      29.0365
    2805     -37.5657,    2805      20.1614,    2805       4.2614,    2805     -27.8740,    2805      42.7299
    2806     -44.3122,    2806      20.5464,    2806       6.8316,    2806     -31.3062,    2806      50.5940
    2807     -37.5234,    2807      32.9634,    2807     -16.8788,    2807      -5.2326,    2807      27.1744
    2808     -42.3283,    2808      41.7930,    2808     -22.3930,    2808      -3.0601,    2808      28.9349
    2809     -42.7422,    2809      43.4435,    2809     -29.0111,    2809       4.1549,    2809      25.9011
    2810     -28.0375,    2810      32.1524,    2810     -22.8594,    2810       7.3333,    2810      12.3847
    2811     -31.0370,    2811      41.3051,    2811     -32.9493,    2811      16.3406,    2811       9.9271
    2812     -19.5835,    2812      29.7447,    2812     -27.6775,    2812      15.5948,    2812       2.2417
    2813     -44.9137,    2813      36.3664,    2813     -17.4862,    2813      -7.9787,    2813      31.6926
    2814     -31.1838,    2814      12.2924,    2814       8.7158,    2814     -26.7716,    2814      37.4592
    2815     -36.4450,    2815      17.4763,    2815       6.6898,    2815     -28.3578,    2815      42.3265
    2816     -40.7444,    2816      27.6768,    2816      -6.1113,    2816     -17.1881,    2816      38.3066
    2817     -28.3534,    2817      38.5313,    2817     -31.3552,    2817      16.6932,    2817       7.2820
    2818     -30.4097,    2818      38.2372,    2818     -30.5760,    2818      14.9670,    2818       9.7892
    2819     -34.6311,    2819      41.0532,    2819     -32.1487,    2819      14.2117,    2819      12.5805
    2820     -39.3211,    2820      43.3023,    2820     -29.6420,    2820       9.8161,    2820      17.1695
    2821     -28.0215,    2821      38.1870,    2821     -32.4780,    2821      18.4113,    2821       6.1036
    2822     -36.5027,    2822      34.9485,    2822     -18.5913,    2822      -2.3883,    2822      23.0427
    2823     -24.9725,    2823      36.2421,    2823     -30.2191,    2823      14.9120,    2823       7.6163
    2824     -39.2609,    2824      44.3473,    2824     -28.0950,    2824       7.1766,    2824      20.0630
    2825     -31.8557,    2825      45.9652,    2825     -40.4294,    2825      27.7087,    2825       2.0665
    2826     -41.5906,    2826      47.6902,    2826     -32.4739,    2826       9.6540,    2826      20.6994
    2827     -15.5802,    2827      36.4885,    2827     -42.8035,    2827      35.0439,    2827     -12.9935
    2828     -24.5169,    2828      38.2856,    2828     -36.6721,    2828      24.0835,    2828       0.0252
    2829     -37.0541,    2829      36.3771,    2829     -19.8457,    2829      -1.7565,    2829      25.9529
    2830     -47.0556,    2830      45.1791,    2830     -28.4804,    2830       3.3040,    2830      26.3702
    2831     -40.2860,    2831      39.0791,    2831     -24.3088,    2831       1.6567,    2831      24.1972
    2832     -43.8278,    2832      26.8072,    2832      -3.6124,    2832     -21.1206,    2832      41.1394
    2833     -41.5673,    2833      44.8725,    2833     -29.9090,    2833       4.7115,    2833      23.5273
    2834     -21.3901,    2834      30.7140,    2834     -26.6975,    2834      13.8258,    2834       5.0263
    2835     -32.9480,    2835      39.8576,    2835     -29.8388,    2835      13.8485,    2835      11.5497
    2836     -42.6005,    2836      38.0138,    2836     -19.4986,    2836      -5.4867,    2836      29.8604
    2837     -35.8838,    2837      26.2317,    2837      -7.3402,    2837     -14.2390,    2837      33.0218
    2838     -36.4964,    2838      41.1424,    2838     -29.7798,    2838      10.8093,    2838      15.6678
    2839     -36.2451,    2839      48.2642,    2839     -35.8712,    2839      15.3667,    2839      14.3014
    2840     -22.5426,    2840      40.9261,    2840     -36.8530,    2840      28.7220,    2840      -4.3522
    2841     -20.5973,    2841      35.0942,    2841     -32.5609,    2841      22.7608,    2841      -1.8950
    2842     -15.9804,    2842      27.1708,    2842     -25.3897,    2842      18.9648,    2842      -2.2328
    2843     -39.5490,    2843      39.0186,    2843     -27.6444,    2843       6.2151,    2843      21.4507
    2844     -32.9400,    2844      24.4571,    2844      -5.9552,    2844     -14.3510,    2844      29.4738
    2845     -25.2680,    2845      30.2849,    2845     -23.0086,    2845       9.3725,    2845       9.8773
    2846     -39.0127,    2846      18.5848,    2846       4.2799,    2846     -26.2661,    2846      43.2476
    2847     -42.1604,    2847      41.1753,    2847     -21.6223,    2847      -2.7280,    2847      29.8548
    2848     -14.1335,    2848      28.4356,    2848     -31.4017,    2848      25.6603,    2848      -7.5816
    2849     -40.2200,    2849      35.3541,    2849     -16.8215,    2849      -7.5896,    2849      29.6551
    2850     -34.1158,    2850      29.5146,    2850     -14.4532,    2850      -5.5606,    2850      26.3126
    2851     -28.9281,    2851      38.5190,    2851     -32.5838,    2851      17.8429,    2851       7.2649
    2852     -28.1363,    2852      40.2211,    2852     -34.3011,    2852      20.8437,    2852       4.1354
    2853     -31.9702,    2853      33.8326,    2853     -23.0319,    2853       4.4584,    2853      17.4063
    2854     -10.7181,    2854      28.4284,    2854     -32.5356,    2854      25.9819,    2854      -9.9430
    2855     -43.0010,    2855      32.6945,    2855     -10.5637,    2855     -15.0166,    2855      35.0717
    2856     -39.7109,    2856      31.9577,    2856     -12.5766,    2856      -9.8717,    2856      31.6475
    2857     -25.3872,    2857       4.5644,    2857      16.0339,    2857     -31.1827,    2857      36.3168
    2858     -35.5608,    2858      33.0825,    2858     -19.8159,    2858       2.3652,    2858      19.8541
    2859     -26.9643,    2859      12.8680,    2859       5.8533,    2859     -21.3061,    2859      29.4345
    2860     -33.9438,    2860      36.3209,    2860     -24.7589,    2860       5.5343,    2860      16.8204
    2861     -15.8224,    2861      28.8013,    2861     -29.4679,    2861      21.0981,    2861      -4.2995
    2862     -25.4880,    2862      38.0694,    2862     -33.9295,    2862      22.7558,    2862       0.8660
    2863     -26.9986,    2863      35.5313,    2863     -28.8985,    2863      13.4407,    2863       8.9455
    2864     -11.9909,    2864      28.1178,    2864     -33.3588,    2864      28.6955,    2864     -10.9277
    2865     -33.1772,    2865      47.2904,    2865     -39.8800,    2865      19.5004,    2865       7.8103
    2866     -28.0100,    2866      33.9220,    2866     -26.1400,    2866      12.0543,    2866       9.6676
    2867     -31.5148,    2867      34.6515,    2867     -20.9782,    2867       3.8880,    2867      16.6339
    2868     -41.8534,    2868      33.2073,    2868     -14.1298,    2868     -11.9030,    2868      34.1115
    2869     -42.2470,    2869      31.5943,    2869      -9.7129,    2869     -16.4051,    2869      35.6351
    2870     -31.1237,    2870      22.3385,    2870      -6.0946,    2870     -13.6099,    2870      29.8655
    2871     -35.2423,    2871      33.5223,    2871     -20.3750,    2871      -0.1227,    2871      22.9009
    2872     -43.5671,    2872      33.1246,    2872     -12.8632,    2872     -12.4085,    2872      34.1743
    2873     -51.0587,    2873      32.0569,    2873      -3.6834,    2873     -26.9112,    2873      51.0280
    2874     -36.5157,    2874      33.7690,    2874     -19.0696,    2874      -0.4355,    2874      23.8615
    2875     -24.2802,    2875       6.5334,    2875      13.1133,    2875     -28.3537,    2875      32.8868
    2876     -44.1674,    2876      32.1339,    2876      -9.1678,    2876     -15.8744,    2876      38.9972
    2877     -33.2228,    2877      22.1538,    2877      -1.9112,    2877     -18.0014,    2877      31.9946
    2878     -33.3246,    2878      30.1760,    2878     -17.2465,    2878      -1.5054,    2878      21.5926
    2879     -36.7302,    2879      22.4780,    2879      -1.0111,    2879     -21.2199,    2879      37.0998
    2880     -38.4438,    2880      24.0226,    2880      -2.3851,    2880     -19.5152,    2880      37.2761
    2881     -41.9031,    2881      25.3413,    2881       0.2761,    2881     -24.8267,    2881      41.3506
    2882     -45.2667,    2882      36.6038,    2882     -14.3019,    2882     -12.6268,    2882      36.2621
    2883     -47.8679,    2883      35.0936,    2883     -11.8636,    2883     -14.8537,    2883      38.1463
