#Frame      Dih_00086,#Frame      Dih_00087,#Frame      Dih_00088,#Frame      Dih_00089,#Frame      Dih_00090
    1709      11.5704,    1709     -30.6458,    1709      34.4445,    1709     -29.8152,    1709      12.1742
    1710      31.5223,    1710     -37.6077,    1710      30.0544,    1710     -12.7377,    1710     -10.7147
    1711      12.4853,    1711     -33.2339,    1711      37.2508,    1711     -31.8241,    1711      12.7561
    1712       4.9871,    1712     -22.4323,    1712      30.7602,    1712     -29.1653,    1712      15.5437
    1713       9.4892,    1713     -34.1790,    1713      41.7555,    1713     -43.0403,    1713      20.1277
    1714       6.9538,    1714     -30.0288,    1714      41.3361,    1714     -40.2235,    1714      21.2436
    1715      12.4662,    1715     -28.3147,    1715      32.6022,    1715     -25.1326,    1715       8.5679
    1716      12.6463,    1716     -26.7958,    1716      29.8388,    1716     -23.3695,    1716       7.0837
    1717       5.0385,    1717     -25.3483,    1717      34.6441,    1717     -33.7717,    1717      17.8497
    1718       5.9432,    1718     -30.7307,    1718      41.7673,    1718     -41.0889,    1718      23.1373
    1719      24.2875,    1719     -33.7019,    1719      28.0330,    1719     -15.1103,    1719      -5.5867
    1720      25.4314,    1720     -35.3389,    1720      33.2821,    1720     -18.1551,    1720      -5.6941
    1721      22.7909,    1721     -34.7930,    1721      32.0340,    1721     -21.1749,    1721      -1.1270
    1722      16.8646,    1722     -29.9583,    1722      30.2406,    1722     -20.6742,    1722       2.7990
    1723      20.8408,    1723     -43.9719,    1723      47.4994,    1723     -35.1188,    1723       9.7132
    1724      20.7383,    1724     -37.6913,    1724      38.5494,    1724     -28.4790,    1724       5.1668
    1725      10.3261,    1725     -26.6471,    1725      31.2839,    1725     -27.1990,    1725      11.0542
    1726      13.5740,    1726     -31.8031,    1726      34.8944,    1726     -29.8620,    1726      10.3763
    1727       6.4731,    1727     -34.8079,    1727      46.5787,    1727     -47.6659,    1727      24.9489
    1728       9.7857,    1728     -28.4562,    1728      34.0043,    1728     -31.1206,    1728      13.1975
    1729      18.2070,    1729     -29.7548,    1729      27.9023,    1729     -17.1611,    1729      -0.3652
    1730      32.2906,    1730     -27.7727,    1730      14.2449,    1730       3.5196,    1730     -22.6433
    1731      18.3052,    1731     -26.9386,    1731      26.2496,    1731     -15.5821,    1731      -1.6447
    1732      33.4247,    1732     -30.3852,    1732      18.5238,    1732      -1.4814,    1732     -18.3684
    1733      31.6336,    1733     -26.8886,    1733      12.1751,    1733       6.0153,    1733     -25.0050
    1734      25.3338,    1734     -31.2446,    1734      23.5879,    1734      -9.2291,    1734     -10.2273
    1735      29.7509,    1735     -29.6149,    1735      17.7695,    1735      -1.5046,    1735     -17.1578
    1736      22.2755,    1736     -42.8874,    1736      44.9326,    1736     -34.1478,    1736       8.4658
    1737      26.3631,    1737     -39.9683,    1737      36.4770,    1737     -22.2669,    1737      -2.3850
    1738       7.3711,    1738     -28.1945,    1738      36.3257,    1738     -33.3630,    1738      17.0391
    1739      13.9287,    1739     -34.9506,    1739      39.6911,    1739     -34.3920,    1739      12.9395
    1740      11.8993,    1740     -25.4382,    1740      25.1496,    1740     -21.4108,    1740       6.7175
    1741       8.8074,    1741     -32.7231,    1741      42.3218,    1741     -36.5060,    1741      18.3281
    1742      25.4049,    1742     -35.9860,    1742      31.1875,    1742     -17.7900,    1742      -5.0218
    1743      -1.7042,    1743     -23.7024,    1743      35.8235,    1743     -39.1557,    1743      26.7058
    1744       7.1585,    1744     -24.4286,    1744      30.5280,    1744     -26.7992,    1744      12.7826
    1745       8.8681,    1745     -29.7241,    1745      38.8780,    1745     -33.1134,    1745      15.8629
    1746      -2.6050,    1746     -21.8406,    1746      33.6504,    1746     -37.5434,    1746      26.4460
    1747       5.5956,    1747     -28.0125,    1747      37.1199,    1747     -32.9769,    1747      18.5175
    1748       6.6798,    1748     -26.3531,    1748      35.7227,    1748     -30.2330,    1748      15.4949
    1749      10.8819,    1749     -32.5467,    1749      39.8666,    1749     -34.1781,    1749      14.8602
    1750       0.1113,    1750     -20.9522,    1750      30.6327,    1750     -30.1345,    1750      19.2372
    1751      15.5723,    1751     -29.7996,    1751      31.7015,    1751     -27.0375,    1751       7.3259
    1752      22.9961,    1752     -35.7511,    1752      35.7146,    1752     -21.2753,    1752      -0.8877
    1753      12.6249,    1753     -32.0634,    1753      37.2487,    1753     -31.7785,    1753      12.8503
    1754      25.6654,    1754     -40.7025,    1754      34.4143,    1754     -21.8284,    1754      -2.1895
    1755      -0.7478,    1755     -25.3854,    1755      39.1057,    1755     -43.7590,    1755      26.3148
    1756      -6.7010,    1756     -22.0397,    1756      41.4139,    1756     -45.2278,    1756      34.1263
    1757      -8.7167,    1757     -19.8555,    1757      37.7528,    1757     -43.9867,    1757      33.9027
    1758      13.6638,    1758     -33.7917,    1758      39.2023,    1758     -31.2661,    1758      11.6268
    1759      18.9985,    1759     -34.9502,    1759      37.4695,    1759     -28.2778,    1759       6.9867
    1760      10.1993,    1760     -28.9195,    1760      34.3697,    1760     -30.1792,    1760      12.7791
    1761       3.7545,    1761     -26.4209,    1761      37.2295,    1761     -36.2692,    1761      21.2239
    1762      -9.8168,    1762     -17.7532,    1762      36.9090,    1762     -42.0796,    1762      31.8852
    1763       8.8174,    1763     -22.8897,    1763      28.0720,    1763     -22.6724,    1763       9.4057
    1764      15.4274,    1764     -31.7431,    1764      35.1212,    1764     -28.1690,    1764       7.9435
    1765       7.6892,    1765     -29.9360,    1765      37.9331,    1765     -33.1259,    1765      16.7147
    1766      15.6259,    1766     -36.9304,    1766      40.0954,    1766     -32.7598,    1766       9.8681
    1767       5.3975,    1767     -27.6117,    1767      36.7209,    1767     -37.5990,    1767      20.8603
    1768       7.8446,    1768     -21.9389,    1768      26.8970,    1768     -25.0454,    1768      11.0282
    1769      -3.5048,    1769     -18.8036,    1769      31.8880,    1769     -36.4004,    1769      24.8369
    1770      13.0332,    1770     -33.7983,    1770      36.7871,    1770     -35.3495,    1770      14.0530
    1771      17.7973,    1771     -37.3189,    1771      38.8305,    1771     -27.5983,    1771       8.6671
    1772      21.3813,    1772     -34.0615,    1772      32.5012,    1772     -21.4963,    1772      -0.2722
    1773      13.3244,    1773     -24.3889,    1773      26.1553,    1773     -18.7063,    1773       3.8187
    1774      21.1768,    1774     -37.5609,    1774      37.8707,    1774     -27.3216,    1774       4.2429
    1775      21.1462,    1775     -39.3684,    1775      41.6205,    1775     -31.5552,    1775       7.0978
    1776      20.6158,    1776     -36.4741,    1776      37.1711,    1776     -27.2719,    1776       4.1770
    1777       1.4837,    1777     -28.3324,    1777      42.1810,    1777     -45.1414,    1777      27.1756
    1778       5.6536,    1778     -28.4170,    1778      38.6370,    1778     -35.7833,    1778      19.9418
    1779      11.9015,    1779     -33.5658,    1779      38.5361,    1779     -34.6466,    1779      14.7993
    1780      11.5096,    1780     -36.3887,    1780      42.7858,    1780     -37.9084,    1780      17.2782
    1781       0.4336,    1781     -26.3456,    1781      39.2099,    1781     -38.4683,    1781      24.0742
    1782       7.4707,    1782     -30.2784,    1782      39.7993,    1782     -39.9813,    1782      20.2161
    1783      10.8911,    1783     -32.4874,    1783      38.6727,    1783     -34.4990,    1783      15.8146
    1784      16.2482,    1784     -34.6698,    1784      41.7376,    1784     -34.8599,    1784      11.5411
    1785      18.7511,    1785     -36.2866,    1785      35.7861,    1785     -27.2476,    1785       6.6337
    1786      11.5709,    1786     -27.5183,    1786      32.6684,    1786     -26.1114,    1786      10.2765
    1787      17.8962,    1787     -30.1740,    1787      32.3309,    1787     -20.8690,    1787       2.1701
    1788      14.5555,    1788     -30.3335,    1788      33.1165,    1788     -25.7866,    1788       7.0385
    1789       8.8136,    1789     -31.5774,    1789      38.0938,    1789     -36.8495,    1789      17.2256
    1790      14.8787,    1790     -35.4249,    1790      41.0369,    1790     -32.4364,    1790      11.4440
    1791      18.2410,    1791     -32.6088,    1791      36.8578,    1791     -26.9838,    1791       6.2143
    1792      25.3759,    1792     -38.2351,    1792      34.6683,    1792     -19.3925,    1792      -3.7659
    1793       4.4327,    1793     -19.6250,    1793      27.1010,    1793     -24.2472,    1793      12.8702
    1794      24.1379,    1794     -35.7901,    1794      33.4223,    1794     -19.2575,    1794      -2.9674
    1795       6.0977,    1795     -27.3501,    1795      34.4467,    1795     -33.1073,    1795      17.1892
    1796      15.3615,    1796     -38.5174,    1796      46.7445,    1796     -38.7555,    1796      15.7513
    1797      20.6350,    1797     -34.8764,    1797      37.4155,    1797     -26.4298,    1797       3.7126
    1798      23.8584,    1798     -45.3007,    1798      45.9536,    1798     -32.7553,    1798       6.9796
    1799      -1.4895,    1799     -25.1591,    1799      38.9775,    1799     -40.1414,    1799      27.6055
    1800      14.0273,    1800     -28.0638,    1800      32.7691,    1800     -26.3448,    1800       7.2468
    1801       3.7739,    1801     -20.5433,    1801      29.5462,    1801     -28.1137,    1801      15.5212
    1802      19.8095,    1802     -38.2885,    1802      39.2139,    1802     -30.5877,    1802       7.4051
    1803       6.3051,    1803     -31.9140,    1803      44.7191,    1803     -40.0168,    1803      22.3161
    1804       3.7440,    1804     -24.6500,    1804      35.3425,    1804     -34.9133,    1804      19.2451
    1805      16.3781,    1805     -38.9349,    1805      46.5717,    1805     -40.9964,    1805      15.5243
    1806      21.4022,    1806     -28.2333,    1806      24.4258,    1806     -12.9038,    1806      -5.5058
    1807      13.2854,    1807     -30.8898,    1807      35.8577,    1807     -28.4720,    1807       9.6159
    1808      -1.2209,    1808     -25.9843,    1808      39.2325,    1808     -41.3725,    1808      27.8854
    1809      -3.4286,    1809     -15.8723,    1809      27.4147,    1809     -28.9185,    1809      20.7077
    1810       6.7887,    1810     -33.6886,    1810      45.2361,    1810     -43.4520,    1810      23.7327
    1811      26.3351,    1811     -39.5263,    1811      38.3452,    1811     -24.1517,    1811      -1.1109
    1812       7.4607,    1812     -27.1363,    1812      37.1081,    1812     -32.1982,    1812      15.9600
    1813      14.4268,    1813     -35.6561,    1813      43.0962,    1813     -35.6019,    1813      13.4251
    1814      17.5546,    1814     -31.4503,    1814      31.6759,    1814     -22.6290,    1814       4.7952
    1815       2.6691,    1815     -24.2811,    1815      34.9231,    1815     -38.5938,    1815      22.3642
    1816      13.9171,    1816     -33.2105,    1816      39.8612,    1816     -31.6168,    1816      11.7835
    1817       8.9047,    1817     -31.0159,    1817      40.1626,    1817     -38.7428,    1817      17.5335
    1818      12.5360,    1818     -33.8300,    1818      38.9524,    1818     -33.5754,    1818      14.5958
    1819      -2.5550,    1819     -23.2113,    1819      39.9736,    1819     -41.9327,    1819      28.5855
    1820      -2.1612,    1820     -22.8104,    1820      39.0599,    1820     -42.5074,    1820      26.4184
    1821       0.3792,    1821     -25.2832,    1821      38.8757,    1821     -37.8654,    1821      25.1358
    1822      -2.4646,    1822     -20.8260,    1822      34.4817,    1822     -38.6874,    1822      26.6120
    1823       7.2276,    1823     -32.9595,    1823      44.9251,    1823     -42.5369,    1823      22.5092
    1824      17.7018,    1824     -35.2895,    1824      37.0790,    1824     -28.2902,    1824       6.8582
    1825      21.1886,    1825     -38.0775,    1825      36.7865,    1825     -24.0825,    1825       1.0570
    1826     -11.8748,    1826     -17.3793,    1826      37.8860,    1826     -47.2958,    1826      36.5998
    1827       5.3932,    1827     -27.1899,    1827      36.3207,    1827     -34.9099,    1827      18.0152
    1828      10.7928,    1828     -31.0225,    1828      40.1600,    1828     -34.2899,    1828      15.0570
    1829      10.1738,    1829     -34.9240,    1829      42.4142,    1829     -37.3351,    1829      18.0719
    1830       6.2731,    1830     -22.5811,    1830      29.2743,    1830     -25.7606,    1830      12.6203
    1831      12.5267,    1831     -25.0421,    1831      24.2031,    1831     -18.1066,    1831       3.6662
    1832      -0.2542,    1832     -24.7446,    1832      38.8942,    1832     -39.6313,    1832      26.2459
    1833      24.4749,    1833     -39.1485,    1833      38.9036,    1833     -27.5742,    1833       1.5634
    1834      18.9676,    1834     -33.6662,    1834      33.1224,    1834     -22.4582,    1834       2.0435
    1835      22.9161,    1835     -40.1111,    1835      37.3237,    1835     -25.4830,    1835       2.0605
    1836       6.0868,    1836     -32.8172,    1836      44.6738,    1836     -40.6325,    1836      22.3425
    1837      13.3994,    1837     -34.4107,    1837      38.6003,    1837     -29.1361,    1837      10.7233
    1838      17.6218,    1838     -40.0205,    1838      48.8125,    1838     -40.2169,    1838      14.5292
    1839      23.0256,    1839     -34.7119,    1839      32.5345,    1839     -18.8111,    1839      -2.6738
    1840      26.1932,    1840     -33.1468,    1840      23.9423,    1840     -10.9797,    1840      -9.3907
    1841      24.2403,    1841     -25.7709,    1841      17.8100,    1841      -3.9090,    1841     -12.9547
    1842      24.7318,    1842     -36.5303,    1842      34.7961,    1842     -19.8158,    1842      -2.8010
    1843      11.0800,    1843     -26.6174,    1843      30.9385,    1843     -25.6139,    1843       9.0107
    1844       1.8230,    1844     -22.2420,    1844      32.1547,    1844     -30.0352,    1844      18.4867
    1845      15.1889,    1845     -31.8424,    1845      34.5869,    1845     -26.7441,    1845       7.7778
    1846       8.9105,    1846     -30.8113,    1846      39.6875,    1846     -35.7470,    1846      17.9432
    1847       9.9841,    1847     -35.3329,    1847      44.0163,    1847     -40.1398,    1847      18.5479
    1848       1.2560,    1848     -25.3505,    1848      37.6083,    1848     -38.0423,    1848      22.8773
    1849      13.9272,    1849     -35.9116,    1849      42.0551,    1849     -34.9509,    1849      13.7407
    1850      21.2085,    1850     -30.7785,    1850      29.1579,    1850     -16.3305,    1850      -2.8945
    1851       7.7324,    1851     -29.9074,    1851      41.3330,    1851     -38.4698,    1851      20.1083
    1852       9.6434,    1852     -22.2404,    1852      24.1431,    1852     -20.0680,    1852       7.2310
    1853       9.9987,    1853     -33.8397,    1853      38.8180,    1853     -36.3559,    1853      17.6858
    1854      19.0088,    1854     -33.7555,    1854      37.2268,    1854     -26.8728,    1854       4.2656
    1855       5.3463,    1855     -28.7653,    1855      41.2618,    1855     -40.1237,    1855      22.3186
    1856       8.2853,    1856     -34.7825,    1856      46.4565,    1856     -40.2099,    1856      21.3470
    1857       0.0893,    1857     -26.2445,    1857      39.3165,    1857     -41.6975,    1857      25.5154
    1858      12.5470,    1858     -25.7890,    1858      26.0790,    1858     -19.7824,    1858       5.8366
    1859       2.7494,    1859     -30.5760,    1859      42.6502,    1859     -42.8361,    1859      26.5200
    1860       8.6343,    1860     -28.5077,    1860      32.2355,    1860     -33.4527,    1860      15.8869
    1861      11.4788,    1861     -27.1684,    1861      30.9688,    1861     -26.0865,    1861       8.6019
    1862      10.9939,    1862     -34.5496,    1862      40.8562,    1862     -37.7891,    1862      16.4699
    1863      -0.3730,    1863     -21.7748,    1863      33.3330,    1863     -36.5091,    1863      23.8763
    1864      10.2092,    1864     -32.9197,    1864      39.6292,    1864     -34.2119,    1864      15.8052
    1865      14.5719,    1865     -34.5724,    1865      38.8455,    1865     -32.1440,    1865      12.5755
    1866      -8.7896,    1866     -15.2373,    1866      32.4274,    1866     -39.2869,    1866      29.8143
    1867     -18.2310,    1867     -11.7607,    1867      34.1875,    1867     -45.5580,    1867      40.0866
    1868      -5.1499,    1868     -22.2243,    1868      39.5957,    1868     -42.5276,    1868      30.4073
    1869      12.4833,    1869     -25.8997,    1869      28.0101,    1869     -21.0598,    1869       6.0707
    1870       6.1321,    1870     -21.6655,    1870      26.7416,    1870     -24.2628,    1870      11.8849
    1871       8.7401,    1871     -25.2897,    1871      31.8514,    1871     -27.4200,    1871      12.5670
    1872       5.1157,    1872     -23.3430,    1872      30.3912,    1872     -28.6935,    1872      14.5633
    1873      -2.0289,    1873     -27.2526,    1873      41.2273,    1873     -45.8859,    1873      30.8146
    1874       6.2758,    1874     -27.7975,    1874      37.8800,    1874     -35.5166,    1874      18.4060
    1875       6.4346,    1875     -31.6083,    1875      39.7786,    1875     -37.0218,    1875      20.1491
    1876       6.5929,    1876     -26.3939,    1876      34.7059,    1876     -32.8944,    1876      15.8237
    1877       5.8104,    1877     -24.1758,    1877      33.3683,    1877     -29.8166,    1877      15.1416
    1878       9.4981,    1878     -28.7897,    1878      35.9758,    1878     -32.0399,    1878      14.3501
    1879      20.1507,    1879     -39.8562,    1879      44.6025,    1879     -36.6313,    1879      10.0282
    1880       0.6552,    1880     -24.9166,    1880      36.4098,    1880     -39.6828,    1880      24.9397
    1881      -7.2756,    1881     -21.7685,    1881      39.2585,    1881     -43.5731,    1881      32.9345
    1882       1.4906,    1882     -25.6811,    1882      38.3759,    1882     -37.8012,    1882      23.7786
    1883       0.5715,    1883     -22.4607,    1883      33.3215,    1883     -33.0401,    1883      21.2410
    1884      11.3102,    1884     -34.2059,    1884      38.7678,    1884     -34.5311,    1884      15.0758
    1885      11.7347,    1885     -36.3561,    1885      45.3198,    1885     -37.3971,    1885      17.6859
    1886      24.4261,    1886     -40.0302,    1886      36.3265,    1886     -25.1518,    1886       1.7191
    1887       8.8232,    1887     -25.4318,    1887      30.5951,    1887     -25.9277,    1887      11.1662
    1888      16.7703,    1888     -34.3534,    1888      37.2614,    1888     -28.0176,    1888       7.7982
    1889       7.8234,    1889     -28.4803,    1889      36.2194,    1889     -32.0946,    1889      16.3356
    1890      -0.3847,    1890     -26.4359,    1890      42.1259,    1890     -42.5097,    1890      27.1759
    1891      13.2869,    1891     -29.6948,    1891      33.5269,    1891     -24.8474,    1891       8.2668
    1892      19.5019,    1892     -35.9418,    1892      36.6854,    1892     -27.2715,    1892       5.0475
    1893      21.0377,    1893     -38.3724,    1893      39.9720,    1893     -30.6982,    1893       6.3214
    1894     -14.5442,    1894     -13.5969,    1894      36.4684,    1894     -43.6968,    1894      37.0727
    1895      10.8490,    1895     -33.5174,    1895      41.8758,    1895     -36.6287,    1895      17.7494
    1896       7.2789,    1896     -29.6550,    1896      38.0134,    1896     -36.5804,    1896      19.1747
    1897      18.7772,    1897     -37.7770,    1897      39.3876,    1897     -31.1252,    1897       7.6939
    1898      19.2240,    1898     -40.2917,    1898      46.9523,    1898     -37.6551,    1898      11.7514
    1899       1.6062,    1899     -22.9549,    1899      33.0010,    1899     -34.2701,    1899      21.3525
    1900      15.1788,    1900     -34.2097,    1900      40.7070,    1900     -33.4281,    1900      11.1763
    1901      -4.7513,    1901     -18.1440,    1901      32.2264,    1901     -35.9911,    1901      25.0147
    1902      16.3393,    1902     -38.2652,    1902      42.0935,    1902     -31.6716,    1902      10.2542
    1903      -9.8599,    1903     -10.5566,    1903      24.7193,    1903     -34.2159,    1903      26.4403
    1904       3.5223,    1904     -20.3611,    1904      29.0433,    1904     -27.1990,    1904      15.8560
    1905      -3.5613,    1905     -17.7701,    1905      30.4077,    1905     -31.9251,    1905      22.6598
    1906      14.1863,    1906     -36.0609,    1906      43.3946,    1906     -37.9877,    1906      14.6151
    1907      -0.4598,    1907     -21.5716,    1907      33.1058,    1907     -36.3856,    1907      23.7351
    1908     -13.0781,    1908     -10.6030,    1908      27.3952,    1908     -37.6628,    1908      31.6698
    1909      -0.0794,    1909     -20.3656,    1909      31.0916,    1909     -33.3845,    1909      20.5539
    1910     -12.1832,    1910     -22.5700,    1910      44.2719,    1910     -48.3610,    1910      41.2667
    1911      13.9039,    1911     -35.7041,    1911      42.3671,    1911     -34.6734,    1911      13.3420
    1912       8.1701,    1912     -33.2545,    1912      43.8845,    1912     -41.4589,    1912      20.2594
    1913      -9.0584,    1913     -20.3199,    1913      38.8529,    1913     -46.3785,    1913      33.4990
    1914      20.3488,    1914     -41.1458,    1914      45.4973,    1914     -34.6783,    1914      10.2936
    1915      18.1478,    1915     -31.8356,    1915      35.3617,    1915     -26.1760,    1915       5.1761
    1916      11.9147,    1916     -25.0995,    1916      25.9667,    1916     -21.8006,    1916       6.8544
    1917      13.0904,    1917     -33.8362,    1917      40.3023,    1917     -35.1062,    1917      14.8144
    1918       3.4641,    1918     -17.5233,    1918      22.4886,    1918     -21.9497,    1918      12.2095
    1919       9.4629,    1919     -34.3510,    1919      43.0803,    1919     -40.0609,    1919      19.8900
    1920      21.0227,    1920     -35.8442,    1920      33.2500,    1920     -22.0649,    1920       0.8684
    1921      13.6859,    1921     -29.1773,    1921      33.5535,    1921     -27.8170,    1921       8.9921
    1922      -1.7777,    1922     -16.8238,    1922      27.5870,    1922     -28.1919,    1922      19.9601
    1923       8.1044,    1923     -26.4787,    1923      31.9228,    1923     -27.1632,    1923      12.6141
    1924       4.4493,    1924     -25.8917,    1924      35.4931,    1924     -36.8156,    1924      20.4650
    1925     -10.6151,    1925     -15.8500,    1925      31.7941,    1925     -39.9706,    1925      32.7894
    1926       0.7576,    1926     -26.4250,    1926      38.8505,    1926     -40.4917,    1926      25.1547
    1927      -7.2767,    1927     -18.4464,    1927      34.4616,    1927     -42.5405,    1927      30.7357
    1928     -22.1491,    1928     -10.1809,    1928      33.0934,    1928     -46.5413,    1928      43.4191
    1929     -10.6457,    1929     -15.4767,    1929      31.7004,    1929     -42.8061,    1929      34.0513
    1930      22.9047,    1930     -39.3954,    1930      39.9866,    1930     -25.7551,    1930       2.6671
    1931      13.6670,    1931     -38.8948,    1931      45.4703,    1931     -41.5921,    1931      18.8565
    1932      11.9882,    1932     -33.1916,    1932      40.3535,    1932     -36.1508,    1932      15.1643
    1933      -0.4005,    1933     -29.2403,    1933      46.8114,    1933     -46.4269,    1933      30.2748
    1934       6.8328,    1934     -29.1774,    1934      38.7693,    1934     -36.7804,    1934      19.1890
    1935      -3.5285,    1935     -19.7757,    1935      31.9569,    1935     -37.1407,    1935      24.6424
    1936      12.4897,    1936     -34.8332,    1936      40.4540,    1936     -34.6568,    1936      14.6462
    1937       6.4725,    1937     -36.2417,    1937      48.8866,    1937     -47.0619,    1937      26.6028
    1938       4.8500,    1938     -28.1216,    1938      38.6052,    1938     -38.7165,    1938      22.7408
    1939       5.5087,    1939     -28.7431,    1939      39.5896,    1939     -40.2436,    1939      21.0572
    1940      -3.9942,    1940     -23.6077,    1940      39.9636,    1940     -44.3191,    1940      32.6735
    1941      11.6430,    1941     -29.7821,    1941      36.5181,    1941     -31.4953,    1941      11.3889
    1942      15.3585,    1942     -30.7143,    1942      34.5187,    1942     -28.7090,    1942       9.0538
    1943      -4.4698,    1943     -17.9714,    1943      30.4458,    1943     -33.1600,    1943      24.8784
    1944     -26.6621,    1944       2.9028,    1944      21.7895,    1944     -38.8855,    1944      40.5619
    1945     -26.1057,    1945       0.4503,    1945      23.9108,    1945     -41.0891,    1945      43.8478
    1946      -7.1214,    1946     -14.5084,    1946      30.4819,    1946     -35.2697,    1946      26.3117
    1947      -3.2261,    1947     -19.2955,    1947      33.5934,    1947     -36.1298,    1947      25.6432
    1948       0.9572,    1948     -23.2983,    1948      34.7645,    1948     -32.3260,    1948      20.6621
    1949     -18.4831,    1949      -3.3894,    1949      22.4178,    1949     -33.5320,    1949      32.6701
    1950      -7.6268,    1950     -19.1808,    1950      35.1668,    1950     -40.7179,    1950      31.8485
    1951       5.6361,    1951     -21.9085,    1951      28.4647,    1951     -26.1672,    1951      13.3611
    1952       1.5289,    1952     -24.9755,    1952      37.5047,    1952     -38.5917,    1952      23.7387
    1953      -0.7927,    1953     -27.2532,    1953      41.1001,    1953     -43.4164,    1953      26.6117
    1954      12.6899,    1954     -27.9389,    1954      32.4183,    1954     -26.2091,    1954       8.9184
    1955     -25.1880,    1955      -1.2575,    1955      24.7496,    1955     -42.6816,    1955      41.7554
    1956       7.5999,    1956     -25.1468,    1956      33.8117,    1956     -30.6687,    1956      14.9352
    1957      -7.1529,    1957     -17.1768,    1957      31.4481,    1957     -37.2525,    1957      29.7041
    1958      -3.2165,    1958     -16.1471,    1958      26.7047,    1958     -32.6934,    1958      22.3521
    1959      -9.2898,    1959     -19.8429,    1959      38.4568,    1959     -45.2340,    1959      34.9268
    1960     -28.1982,    1960      -1.4899,    1960      28.2327,    1960     -45.1276,    1960      47.7086
    1961     -16.4785,    1961     -11.0546,    1961      31.7943,    1961     -41.4632,    1961      36.3746
    1962       1.5673,    1962     -22.7793,    1962      35.4045,    1962     -36.1957,    1962      22.1630
    1963      10.9295,    1963     -25.3866,    1963      28.9534,    1963     -21.9872,    1963       7.4986
    1964       4.0542,    1964     -29.8344,    1964      39.7357,    1964     -41.0398,    1964      22.8737
    1965       2.7169,    1965     -25.7810,    1965      36.9154,    1965     -36.3805,    1965      20.6256
    1966     -13.8029,    1966     -18.3042,    1966      38.9679,    1966     -47.7618,    1966      39.7446
    1967     -10.9121,    1967     -15.1862,    1967      31.8769,    1967     -38.2636,    1967      32.4690
    1968       1.2491,    1968     -19.3200,    1968      28.3018,    1968     -26.4682,    1968      16.5493
    1969      10.1124,    1969     -30.4333,    1969      34.5956,    1969     -30.3727,    1969      13.7161
    1970      -3.3520,    1970     -20.6155,    1970      34.8301,    1970     -38.3532,    1970      27.3912
    1971      18.8699,    1971     -33.5844,    1971      35.2821,    1971     -24.8432,    1971       4.2408
    1972       3.0452,    1972     -31.5390,    1972      45.0753,    1972     -41.6473,    1972      25.1637
    1973      -5.8969,    1973     -14.5070,    1973      28.5159,    1973     -32.9129,    1973      23.0306
    1974      -5.1567,    1974     -19.1349,    1974      34.3588,    1974     -38.0426,    1974      26.6187
    1975      -3.7281,    1975     -21.3855,    1975      36.9941,    1975     -41.4466,    1975      27.8606
    1976       5.8358,    1976     -28.9277,    1976      39.9658,    1976     -37.2414,    1976      20.7181
    1977       3.1976,    1977     -25.4357,    1977      35.8805,    1977     -34.1419,    1977      19.7040
    1978       7.0784,    1978     -32.4314,    1978      42.6532,    1978     -41.2060,    1978      20.0077
    1979      13.4828,    1979     -33.2840,    1979      37.3897,    1979     -30.6837,    1979      11.6981
    1980      -7.9979,    1980     -21.7732,    1980      39.9327,    1980     -45.9513,    1980      35.7937
    1981      -3.1840,    1981     -20.3648,    1981      35.0534,    1981     -36.9375,    1981      26.3705
    1982       4.6784,    1982     -20.0752,    1982      25.0619,    1982     -22.3809,    1982      12.0051
    1983      12.1834,    1983     -30.7034,    1983      35.0320,    1983     -29.1612,    1983      11.0014
    1984      17.3076,    1984     -33.8034,    1984      37.4691,    1984     -29.1990,    1984       7.1524
    1985       6.9138,    1985     -32.1271,    1985      44.2827,    1985     -40.4172,    1985      21.4567
    1986       8.7316,    1986     -26.6531,    1986      31.9526,    1986     -26.1910,    1986      12.3140
    1987      -2.5762,    1987     -20.1899,    1987      33.2402,    1987     -36.0689,    1987      24.9960
    1988      10.9103,    1988     -30.1303,    1988      38.1991,    1988     -32.4285,    1988      15.0676
    1989       8.8769,    1989     -34.6497,    1989      45.1039,    1989     -44.6354,    1989      21.7456
    1990      -7.5001,    1990     -18.2054,    1990      35.1955,    1990     -40.7440,    1990      30.7299
    1991      21.4636,    1991     -38.3551,    1991      38.1259,    1991     -29.3555,    1991       4.9877
    1992      17.3464,    1992     -25.4816,    1992      26.3740,    1992     -16.9025,    1992      -0.6199
    1993      13.5820,    1993     -28.8011,    1993      30.6586,    1993     -25.0234,    1993       7.7416
    1994     -31.4226,    1994       4.0992,    1994      20.5690,    1994     -40.3239,    1994      44.6992
    1995     -12.8644,    1995      -7.4886,    1995      23.2270,    1995     -32.4505,    1995      27.0961
    1996     -12.2451,    1996     -13.4447,    1996      32.3113,    1996     -38.8582,    1996      33.6619
    1997     -22.6377,    1997      -5.7328,    1997      31.2044,    1997     -45.9344,    1997      45.0328
    1998     -23.0244,    1998      -8.8552,    1998      34.8136,    1998     -49.1386,    1998      46.5385
    1999     -26.3604,    1999      -2.5910,    1999      28.2262,    1999     -43.8246,    1999      45.2894
    2000     -32.7419,    2000       2.6726,    2000      23.0482,    2000     -42.1173,    2000      47.0203
    2001     -24.6598,    2001       1.6628,    2001      20.2427,    2001     -34.3750,    2001      37.6855
    2002      -9.8402,    2002      -9.7475,    2002      22.6171,    2002     -29.5590,    2002      24.1234
