#Frame      Dih_00091 Dih_00092 Dih_00093 Dih_00094 Dih_00095
     429     -20.7265 37.0700 -38.7439 27.7665 -5.1580
     430     -14.7433 34.7222 -39.5414 33.3159 -11.5059
     431     -22.4232 34.5007 -33.1817 19.4991 1.8944
     432     -33.8609 50.8407 -46.3397 25.8510 4.2949
     433     -24.8969 32.3123 -24.2692 11.1353 9.1113
     434     -12.5913 33.8874 -40.2531 34.6362 -14.5909
     435     -33.9715 41.8899 -31.7463 12.9303 13.7947
     436     -13.2463 31.2758 -35.0108 31.2509 -11.2177
     437     -27.8943 34.7732 -28.4325 12.4428 10.9033
     438     -23.1251 42.8814 -43.7871 30.3887 -5.6793
     439     -16.6774 30.2241 -32.2160 25.3424 -5.9510
     440     -17.6771 25.9318 -23.0341 13.9263 2.2123
     441     -15.3279 24.5240 -21.7044 14.1070 0.1186
     442     -40.5002 43.9959 -31.3243 7.1122 20.2579
     443     -46.8718 44.4054 -28.1853 2.7088 27.3688
     444     -49.5021 54.7498 -31.9901 4.0367 29.3467
     445     -32.3427 32.2936 -19.9269 2.2093 19.1288
     446     -11.2995 25.4299 -29.7295 22.8654 -7.7907
     447     -24.8440 31.9156 -27.2574 13.6249 6.9744
     448     -44.5911 53.8912 -40.0434 14.7157 20.1142
     449     -37.7629 37.8335 -24.9688 5.1154 19.4706
     450     -39.3384 46.5107 -34.1464 11.0284 16.9769
     451     -36.3884 43.2366 -37.0198 16.9070 11.4989
     452     -37.0406 47.1391 -38.6973 17.8721 13.7128
